OBJECTID,age,use_class,structure,district,LATITUDE,LONGITUDE,label,risk_score
1616,38.0,Office/Commercial,Tower,Yau Tsim Mong,22.30020038,114.1674591,0,23.7
37931,71.0,Others,Tower,Wan Chai,22.27561676,114.1851207,0,23.7
1617,38.0,Office/Commercial,Tower,Yau Tsim Mong,22.30044233,114.1674193,0,23.7
18551,39.0,Residential/Composite,Tower,Southern,22.24344254,114.1544791,0,23.7
7411,40.0,Residential/Composite,Podium,Wan Chai,22.27888483,114.1859068,0,23.7
6053,46.0,Office/Commercial,Tower,Central & Western,22.28530789,114.1518436,0,23.7
18547,46.0,Residential/Composite,Tower,Southern,22.24358731,114.1549521,0,23.7
1395,43.0,Office/Commercial,Tower,Yau Tsim Mong,22.29775565,114.1693056,0,23.7
1393,43.0,Office/Commercial,Tower,Yau Tsim Mong,22.29732946,114.1694311,0,23.7
7463,49.0,Residential/Composite,Tower,Southern,22.27255158,114.119429,0,23.7
22418,46.0,Office/Commercial,Tower,Central & Western,22.28763885,114.1448954,0,23.7
18519,39.0,Industrial,Tower,Tuen Mun,22.39802104,113.9683524,0,23.7
24750,42.0,Residential/Composite,Tower,Tai Po,22.44798081,114.1657011,1,23.7
18237,37.0,Residential/Composite,Tower,Southern,22.22857495,114.1996283,0,23.7
36276,48.0,Residential/Composite,Tower,Southern,22.22086543,114.2107312,0,23.7
1629,38.0,Office/Commercial,Tower,Yau Tsim Mong,22.30001018,114.1680832,0,23.7
1625,38.0,Office/Commercial,Tower,Yau Tsim Mong,22.29990511,114.1675184,0,23.7
1623,38.0,Office/Commercial,Tower,Yau Tsim Mong,22.30041993,114.1679406,0,23.7
1622,38.0,Office/Commercial,Tower,Yau Tsim Mong,22.3008682,114.1678308,0,23.7
1620,38.0,Office/Commercial,Tower,Yau Tsim Mong,22.30077477,114.1673676,0,23.7
25101,35.0,Residential/Composite,Tower,Tai Po,22.44405912,114.1688173,0,23.7
25549,55.0,Others,Tower,Sham Shui Po,22.33429969,114.1739741,0,23.7
18523,39.0,Industrial,Tower,Tuen Mun,22.39803315,113.9688283,0,23.7
21405,37.0,Residential/Composite,Tower,Wong Tai Sin,22.33436398,114.2089469,0,23.7
18869,62.0,Others,Tower,Yau Tsim Mong,22.313117,114.1723382,0,23.7
7734,49.0,Office/Commercial,Tower,Wan Chai,22.27795445,114.1847518,0,23.7
21401,50.0,Others,Tower,Kowloon City,22.33033475,114.1878187,0,23.7
26004,31.0,Office/Commercial,Tower,Kowloon City,22.30264492,114.1923582,0,23.7
14760,42.0,Residential/Composite,Tower,Tai Po,22.44908837,114.1644781,0,23.6
3224,32.0,Residential/Composite,Podium,Yau Tsim Mong,22.31610843,114.1685141,0,23.6
23948,38.0,Industrial,Tower,Eastern,22.26759903,114.243847,0,23.6
15487,49.0,Residential/Composite,Tower,Southern,22.21985313,114.2024852,0,23.6
15484,49.0,Residential/Composite,Tower,Southern,22.21978195,114.202554,0,23.6
17496,54.0,Others,Tower,Kowloon City,22.34063454,114.1808773,0,23.6
23729,48.0,Residential/Composite,Tower,Southern,22.27055975,114.126583,0,23.6
8523,46.0,Office/Commercial,Tower,Central & Western,22.28629803,114.1509018,0,23.6
7464,49.0,Residential/Composite,Tower,Southern,22.27258396,114.119347,0,23.6
29316,33.0,Industrial,Tower,Kwai Tsing,22.3684224,114.1377392,0,23.6
18704,45.0,Office/Commercial,Podium,Yau Tsim Mong,22.29863278,114.1741128,0,23.6
15482,49.0,Residential/Composite,Tower,Southern,22.21970791,114.2026225,0,23.6
3881,37.0,Industrial,Tower,Yau Tsim Mong,22.32063126,114.1623385,0,23.6
25695,35.0,Residential/Composite,Podium,Tuen Mun,22.37215637,113.9689329,0,23.6
13055,35.0,Industrial,Tower,Tsuen Wan,22.36393717,114.1190264,0,23.6
19913,30.0,Residential/Composite,Tower,Sha Tin,22.401079,114.2021838,0,23.6
23733,48.0,Residential/Composite,Tower,Southern,22.27082338,114.126573,0,23.6
3359,63.0,Others,Tower,Yau Tsim Mong,22.30908994,114.171964,0,23.6
53,63.0,Others,Tower,Yau Tsim Mong,22.30364016,114.1685215,0,23.6
22320,43.0,Office/Commercial,Tower,Central & Western,22.28814459,114.141459,1,23.6
19916,30.0,Residential/Composite,Tower,Sha Tin,22.40171816,114.2027842,0,23.6
2140,43.0,Office/Commercial,Tower,Yau Tsim Mong,22.29816066,114.1744546,0,23.6
16200,47.0,Residential/Composite,Tower,Southern,22.21830201,114.2124822,0,23.6
19660,34.0,Industrial,Podium,Tsuen Wan,22.37298941,114.1072203,0,23.6
16488,47.0,Residential/Composite,Tower,Southern,22.23242313,114.2252642,0,23.6
2895,42.0,Office/Commercial,Tower,Central & Western,22.28601246,114.1514793,0,23.6
29989,33.0,Residential/Composite,Tower,Wan Chai,22.26910801,114.1861296,0,23.6
17581,53.0,Residential/Composite,Tower,Yuen Long,22.44333172,114.0248338,1,23.6
10149,66.0,Others,Tower,Tsuen Wan,22.36821749,114.1161686,0,23.6
17575,53.0,Residential/Composite,Tower,Yuen Long,22.4432579,114.0246125,1,23.6
12638,59.0,Residential/Composite,Tower,Yuen Long,22.44427443,114.0263422,0,23.6
31758,60.0,Residential/Composite,Tower,Islands,22.20580409,114.0318409,0,23.6
17380,41.0,Residential/Composite,Tower,Sha Tin,22.37389024,114.1772588,0,23.6
31241,46.0,Office/Commercial,Tower,Wan Chai,22.27951455,114.1809751,0,23.6
25919,57.0,Others,Tower,Kowloon City,22.31941463,114.1835111,0,23.5
8194,36.0,Residential/Composite,Podium,Central & Western,22.28228598,114.131786,0,23.5
6542,35.0,Residential/Composite,Podium,Central & Western,22.28250437,114.1431154,0,23.5
715,37.0,Office/Commercial,Tower,Yau Tsim Mong,22.29663489,114.1747588,0,23.5
18553,40.0,Residential/Composite,Tower,Southern,22.24333418,114.1541851,0,23.5
31242,39.0,Residential/Composite,Tower,Sha Tin,22.4050422,114.2243829,0,23.5
31809,37.0,Industrial,Tower,Tuen Mun,22.3890462,113.9674354,0,23.5
31227,39.0,Residential/Composite,Tower,Sha Tin,22.40433178,114.2228354,0,23.5
36587,60.0,Residential/Composite,Tower,Islands,22.20577706,114.0319079,0,23.5
42095,69.0,Others,Tower,Central & Western,22.28394796,114.1446171,0,23.5
19581,53.0,Others,Tower,Sham Shui Po,22.33887913,114.1690657,0,23.5
31812,37.0,Industrial,Tower,Tuen Mun,22.38973218,113.9683562,0,23.5
11026,39.0,Residential/Composite,Podium,Wan Chai,22.27138683,114.1869776,0,23.5
31817,37.0,Industrial,Tower,Tuen Mun,22.38857062,113.9678233,0,23.5
3972,31.0,Industrial,Tower,Kowloon City,22.31678575,114.1921384,0,23.5
1042,63.0,Others,Tower,Yau Tsim Mong,22.32410332,114.1621556,0,23.5
28536,47.0,Residential/Composite,Podium,Tai Po,22.44770252,114.1651149,0,23.5
927,33.0,Residential/Composite,Podium,Central & Western,22.28315129,114.1425468,0,23.5
37995,39.0,Office/Commercial,Tower,Kwun Tong,22.3240247,114.2171381,0,23.5
598,33.0,Office/Commercial,Tower,Yau Tsim Mong,22.3220727,114.168174,0,23.5
30986,38.0,Industrial,Tower,Tsuen Wan,22.36678425,114.1200501,0,23.5
28262,36.0,Residential/Composite,Podium,Central & Western,22.28055487,114.1501188,0,23.5
10782,49.0,Office/Commercial,Podium,Central & Western,22.28744414,114.1469582,0,23.5
25737,32.0,Residential/Composite,Tower,Sha Tin,22.42557666,114.2329248,0,23.5
3198,59.0,Others,Tower,Kowloon City,22.32452657,114.1876575,0,23.5
13014,38.0,Office/Commercial,Tower,Central & Western,22.28453961,114.1573242,0,23.5
6665,49.0,Office/Commercial,Podium,Central & Western,22.28503359,114.1548478,0,23.5
25477,35.0,Residential/Composite,Tower,Sha Tin,22.39466879,114.2078887,0,23.5
30606,42.0,Residential/Composite,Podium,Tai Po,22.454004,114.1651253,0,23.5
19513,58.0,Others,Tower,Kowloon City,22.32852063,114.1913175,0,23.5
18107,38.0,Office/Commercial,Tower,Kowloon City,22.30492993,114.1907273,0,23.5
6273,43.0,Office/Commercial,Tower,Central & Western,22.28490829,114.1510832,0,23.5
3045,42.0,Office/Commercial,Tower,Yau Tsim Mong,22.31533148,114.1691119,0,23.5
14949,42.0,Residential/Composite,Tower,Tai Po,22.44814918,114.1642074,0,23.5
4510,45.0,Office/Commercial,Tower,Yau Tsim Mong,22.31438664,114.168456,0,23.5
7748,33.0,Residential/Composite,Tower,Wan Chai,22.26806777,114.1935116,0,23.5
37923,71.0,Others,Tower,Wan Chai,22.27603864,114.19473,0,23.5
17422,45.0,Residential/Composite,Podium,Sha Tin,22.37541048,114.1774196,0,23.5
16199,47.0,Residential/Composite,Tower,Southern,22.21826362,114.2125284,0,23.5
15526,64.0,Others,Tower,Central & Western,22.2838287,114.1492148,0,23.4
17729,54.0,Others,Tower,Kowloon City,22.33414383,114.1854063,0,23.4
13318,37.0,Residential/Composite,Podium,Tuen Mun,22.40789772,113.979656,0,23.4
2222,30.0,Office/Commercial,Tower,Yau Tsim Mong,22.32011025,114.1689613,0,23.4
10178,31.0,Office/Commercial,Podium,Kwun Tong,22.31060413,114.2229927,0,23.4
15537,49.0,Residential/Composite,Tower,Southern,22.21969337,114.2022741,0,23.4
13248,36.0,Residential/Composite,Podium,Tuen Mun,22.37319117,113.9909005,0,23.4
31423,39.0,Residential/Composite,Tower,Sha Tin,22.4046316,114.222417,0,23.4
8235,35.0,Residential/Composite,Tower,Wan Chai,22.27474232,114.1945266,0,23.4
14530,32.0,Office/Commercial,Tower,Kwun Tong,22.32273987,114.2111252,0,23.4
41993,59.0,Others,Tower,Kwun Tong,22.33038109,114.2109668,0,23.4
4532,42.0,Office/Commercial,Tower,Yau Tsim Mong,22.31531703,114.1682761,0,23.4
19476,35.0,Industrial,Podium,Sham Shui Po,22.33893736,114.1475772,0,23.4
16496,40.0,Industrial,Podium,Tsuen Wan,22.36598961,114.1188017,0,23.4
24836,46.0,Residential/Composite,Podium,Tai Po,22.44770641,114.1665276,0,23.4
7609,34.0,Industrial,Tower,Eastern,22.26571936,114.2354601,0,23.4
21369,38.0,Residential/Composite,Podium,Central & Western,22.28420883,114.1466692,0,23.4
15884,47.0,Residential/Composite,Tower,Southern,22.21704195,114.2173039,0,23.4
6494,51.0,Office/Commercial,Podium,Central & Western,22.28077149,114.1564986,0,23.4
17775,38.0,Residential/Composite,Tower,Sha Tin,22.37659827,114.1780299,0,23.4
25474,35.0,Residential/Composite,Tower,Sha Tin,22.39442631,114.2076551,0,23.4
15535,49.0,Residential/Composite,Tower,Southern,22.21961943,114.202346,0,23.4
25472,35.0,Residential/Composite,Tower,Sha Tin,22.39418568,114.2074203,0,23.4
36482,39.0,Residential/Composite,Tower,Sha Tin,22.39396058,114.2004649,0,23.4
12584,47.0,Office/Commercial,Podium,Wan Chai,22.27647824,114.1691447,0,23.4
10581,37.0,Residential/Composite,Podium,Tuen Mun,22.37735901,113.9829342,0,23.4
8634,41.0,Office/Commercial,Tower,Central & Western,22.28745519,114.1489537,0,23.4
37026,43.0,Office/Commercial,Tower,Eastern,22.28576972,114.2173489,0,23.4
15539,49.0,Residential/Composite,Tower,Southern,22.21976256,114.202205,0,23.4
5784,45.0,Office/Commercial,Tower,Central & Western,22.28491271,114.1502764,0,23.4
15887,47.0,Residential/Composite,Tower,Southern,22.21699168,114.2174236,0,23.4
20139,61.0,Others,Tower,Sham Shui Po,22.3343889,114.1534432,0,23.4
3076,33.0,Residential/Composite,Podium,Yau Tsim Mong,22.31651222,114.1688577,0,23.4
37284,41.0,Residential/Composite,Tower,Sha Tin,22.42399958,114.207173,0,23.4
34317,42.0,Residential/Composite,Tower,Sha Tin,22.36797902,114.1696003,0,23.4
31299,39.0,Residential/Composite,Tower,Sha Tin,22.40449901,114.223241,0,23.4
31303,39.0,Residential/Composite,Tower,Sha Tin,22.40465298,114.223614,0,23.4
31307,39.0,Residential/Composite,Tower,Sha Tin,22.40482248,114.2240026,0,23.4
7610,51.0,Office/Commercial,Podium,Wan Chai,22.28020871,114.18594,0,23.3
16545,32.0,Industrial,Tower,Kwun Tong,22.31407692,114.2187877,0,23.3
16498,47.0,Residential/Composite,Tower,Southern,22.23203175,114.2250976,0,23.3
16495,47.0,Residential/Composite,Tower,Southern,22.23209901,114.2250672,0,23.3
27123,36.0,Industrial,Tower,Tuen Mun,22.39234759,113.9699062,0,23.3
27154,40.0,Industrial,Podium,Kwun Tong,22.30979946,114.2274926,0,23.3
34951,41.0,Residential/Composite,Tower,Sha Tin,22.42451703,114.2069765,0,23.3
32737,46.0,Residential/Composite,Tower,Sha Tin,22.37983684,114.2114999,0,23.3
6698,31.0,Residential/Composite,Podium,Yau Tsim Mong,22.31075263,114.1682401,0,23.3
7490,33.0,Residential/Composite,Tower,Wan Chai,22.26736419,114.1835642,0,23.3
16477,47.0,Residential/Composite,Tower,Southern,22.23212222,114.2252329,0,23.3
32030,41.0,Residential/Composite,Tower,Sha Tin,22.37978617,114.1981236,0,23.3
16771,51.0,Residential/Composite,Podium,Southern,22.23734047,114.1998746,0,23.3
28503,50.0,Residential/Composite,Podium,Tai Po,22.44753223,114.1650672,0,23.3
2971,45.0,Office/Commercial,Tower,Central & Western,22.28587497,114.1508587,0,23.3
8978,35.0,Industrial,Tower,Eastern,22.26733219,114.2442567,0,23.3
7172,32.0,Residential/Composite,Tower,Wan Chai,22.26818276,114.1814571,0,23.3
28968,42.0,Residential/Composite,Tower,Sha Tin,22.37924661,114.1971636,0,23.3
9993,36.0,Residential/Composite,Podium,Eastern,22.283728,114.193003,0,23.3
14986,42.0,Residential/Composite,Tower,Tai Po,22.44812917,114.1645146,0,23.3
3069,43.0,Office/Commercial,Podium,Yau Tsim Mong,22.32058067,114.1694545,0,23.3
37283,41.0,Residential/Composite,Tower,Sha Tin,22.42448982,114.2073568,0,23.3
43853,40.0,Industrial,Podium,Kowloon City,22.31004451,114.1897862,0,23.3
23845,43.0,Office/Commercial,Tower,Wan Chai,22.28031836,114.1803371,0,23.2
18339,48.0,Residential/Composite,Tower,Southern,22.23397822,114.1996425,0,23.2
17814,46.0,Residential/Composite,Tower,Sha Tin,22.37680832,114.1789043,0,23.2
18335,48.0,Residential/Composite,Tower,Southern,22.23407474,114.1996104,0,23.2
27049,39.0,Industrial,Podium,Kwun Tong,22.31009982,114.2271119,0,23.2
23721,39.0,Residential/Composite,Tower,Sha Tin,22.36252837,114.1774154,0,23.2
4946,43.0,Office/Commercial,Tower,Central & Western,22.28393836,114.1519627,0,23.2
1255,32.0,Residential/Composite,Podium,Yau Tsim Mong,22.31655464,114.1707521,0,23.2
26069,32.0,Residential/Composite,Tower,Sha Tin,22.4242528,114.2330133,0,23.2
8110,36.0,Residential/Composite,Podium,Tsuen Wan,22.3705093,114.1212183,0,23.2
15422,57.0,Industrial,Tower,Southern,22.24995079,114.1684154,0,23.2
24500,37.0,Office/Commercial,Tower,North,22.50763497,114.1290123,0,23.2
3179,33.0,Residential/Composite,Podium,Yau Tsim Mong,22.30737616,114.1680343,0,23.2
1768,43.0,Office/Commercial,Tower,Yau Tsim Mong,22.30402601,114.1708189,0,23.2
9165,35.0,Residential/Composite,Podium,Central & Western,22.28321539,114.1308487,0,23.2
9796,43.0,Office/Commercial,Podium,Tsuen Wan,22.37377057,114.1163508,0,23.2
1049,45.0,Office/Commercial,Tower,Central & Western,22.28284738,114.156267,0,23.2
11639,37.0,Residential/Composite,Podium,Wan Chai,22.28258679,114.1916903,0,23.2
5120,43.0,Office/Commercial,Tower,Central & Western,22.28203932,114.1534598,0,23.2
34312,42.0,Residential/Composite,Tower,Sha Tin,22.36771517,114.1697893,0,23.2
901,66.0,Others,Tower,Central & Western,22.27952897,114.153808,0,23.2
34307,42.0,Residential/Composite,Tower,Sha Tin,22.36782241,114.1698603,0,23.2
34331,42.0,Residential/Composite,Tower,Sha Tin,22.36784751,114.169512,0,23.2
8092,36.0,Residential/Composite,Podium,Tsuen Wan,22.37066257,114.1206647,0,23.2
20863,35.0,Residential/Composite,Podium,Tuen Mun,22.36564749,113.9902621,0,23.2
22820,48.0,Office/Commercial,Podium,Central & Western,22.28758143,114.1457401,0,23.2
34309,42.0,Residential/Composite,Tower,Sha Tin,22.36777641,114.1698281,0,23.2
34305,42.0,Residential/Composite,Tower,Sha Tin,22.36788394,114.1698991,0,23.2
398,48.0,Office/Commercial,Podium,Yau Tsim Mong,22.29885147,114.1724515,0,23.1
3705,33.0,Industrial,Podium,Yau Tsim Mong,22.32206195,114.1662303,0,23.1
17433,37.0,Residential/Composite,Podium,Sha Tin,22.37356288,114.1779428,0,23.1
3465,42.0,Office/Commercial,Podium,Yau Tsim Mong,22.32593614,114.1677497,0,23.1
7673,34.0,Residential/Composite,Podium,Eastern,22.27773122,114.2263177,0,23.1
9716,46.0,Office/Commercial,Tower,Wan Chai,22.27937393,114.1852713,0,23.1
1146,36.0,Industrial,Podium,Yau Tsim Mong,22.32361041,114.1633929,0,23.1
15874,48.0,Residential/Composite,Tower,Southern,22.21686704,114.2170651,0,23.1
38160,49.0,Others,Tower,Kowloon City,22.33225892,114.1862333,0,23.1
25659,35.0,Residential/Composite,Podium,Tuen Mun,22.38047782,113.9812589,0,23.1
8993,42.0,Industrial,Podium,Eastern,22.26532924,114.2359126,0,23.1
37777,42.0,Office/Commercial,Tower,Yau Tsim Mong,22.30370492,114.17004,0,23.1
8661,50.0,Office/Commercial,Tower,Wan Chai,22.27792298,114.1724663,0,23.1
3214,43.0,Office/Commercial,Tower,Yau Tsim Mong,22.30694455,114.1697912,0,23.1
20257,46.0,Industrial,Podium,Tsuen Wan,22.37137277,114.1322674,0,23.1
8285,41.0,Office/Commercial,Tower,Wan Chai,22.27774083,114.1847793,0,23.1
7371,31.0,Residential/Composite,Tower,Wan Chai,22.2677584,114.1839508,0,23.1
34163,47.0,Residential/Composite,Tower,Sha Tin,22.36993553,114.1712007,0,23.1
17054,30.0,Residential/Composite,Tower,Wan Chai,22.27570628,114.1928521,0,23.1
624,44.0,Office/Commercial,Podium,Central & Western,22.28684914,114.1490691,0,23.1
34313,42.0,Residential/Composite,Tower,Sha Tin,22.36803264,114.1696367,0,23.1
24652,35.0,Residential/Composite,Podium,Tuen Mun,22.37213136,113.9709593,0,23.0
27542,33.0,Office/Commercial,Tower,Kowloon City,22.31016904,114.1874099,0,23.0
6680,42.0,Office/Commercial,Tower,Central & Western,22.2854155,114.1543477,0,23.0
8406,54.0,Office/Commercial,Podium,Wan Chai,22.27983546,114.1710414,0,23.0
3736,31.0,Industrial,Podium,Yau Tsim Mong,22.32325746,114.1628889,0,23.0
25456,36.0,Residential/Composite,Tower,Sha Tin,22.3938911,114.2071296,0,23.0
12904,36.0,Residential/Composite,Tower,Wan Chai,22.28085571,114.1722972,0,23.0
18540,43.0,Office/Commercial,Podium,Yau Tsim Mong,22.31397508,114.1696155,0,23.0
4928,53.0,Office/Commercial,Podium,Central & Western,22.28706104,114.1513015,0,23.0
20992,37.0,Industrial,Podium,Tsuen Wan,22.36531315,114.1162323,0,23.0
20166,31.0,Industrial,Tower,Sham Shui Po,22.33660267,114.1470803,0,23.0
23951,36.0,Industrial,Tower,Eastern,22.26793408,114.2443704,0,23.0
18097,34.0,Office/Commercial,Tower,Kwun Tong,22.32133123,114.2112742,0,23.0
31462,35.0,Residential/Composite,Tower,Tai Po,22.45361637,114.1640663,0,23.0
6849,37.0,Residential/Composite,Podium,Central & Western,22.28007015,114.1389515,0,23.0
31463,35.0,Residential/Composite,Tower,Tai Po,22.45374243,114.1637246,0,23.0
10024,45.0,Office/Commercial,Tower,Central & Western,22.28484225,114.1512606,0,23.0
5238,36.0,Residential/Composite,Podium,Central & Western,22.28355048,114.1462819,0,23.0
1839,43.0,Office/Commercial,Podium,Yau Tsim Mong,22.29840706,114.1728592,0,23.0
20695,38.0,Residential/Composite,Podium,Wan Chai,22.27829747,114.1907702,0,23.0
29900,33.0,Residential/Composite,Tower,Wan Chai,22.2695641,114.1854211,0,23.0
14311,45.0,Office/Commercial,Tower,Central & Western,22.28390598,114.1537135,0,23.0
21048,38.0,Industrial,Podium,Kwai Tsing,22.36309104,114.1351595,0,23.0
25134,36.0,Residential/Composite,Podium,Tuen Mun,22.38447488,113.9727836,0,23.0
16502,47.0,Residential/Composite,Tower,Southern,22.2318978,114.2251607,0,23.0
16504,47.0,Residential/Composite,Tower,Southern,22.23183147,114.225191,0,23.0
25458,36.0,Residential/Composite,Tower,Sha Tin,22.39363362,114.2068828,0,23.0
19901,37.0,Industrial,Podium,Tsuen Wan,22.37263447,114.1094162,0,23.0
27570,35.0,Industrial,Podium,Kwai Tsing,22.36285105,114.1195749,0,22.9
12925,45.0,Residential/Composite,Tower,Southern,22.25312174,114.1350156,0,22.9
23715,39.0,Residential/Composite,Tower,Sha Tin,22.36201245,114.1769948,0,22.9
3491,43.0,Office/Commercial,Podium,Yau Tsim Mong,22.32548536,114.1683344,0,22.9
3354,59.0,Others,Tower,Kowloon City,22.32432178,114.1863229,0,22.9
9272,33.0,Residential/Composite,Podium,Eastern,22.29208129,114.2008352,0,22.9
27116,34.0,Industrial,Tower,Tuen Mun,22.39185786,113.9700955,0,22.9
5758,40.0,Office/Commercial,Tower,Central & Western,22.28455755,114.1518619,0,22.9
6949,44.0,Office/Commercial,Tower,Wan Chai,22.27925732,114.1757731,0,22.9
20143,51.0,Others,Tower,Kowloon City,22.3186002,114.1786743,0,22.9
30325,61.0,Others,Tower,Sham Shui Po,22.33298056,114.1538755,0,22.9
2934,44.0,Office/Commercial,Tower,Central & Western,22.28540491,114.1523846,0,22.9
7952,32.0,Residential/Composite,Tower,Wan Chai,22.2752847,114.1676808,0,22.9
22120,61.0,Others,Tower,Sham Shui Po,22.34100477,114.1512201,0,22.9
34415,35.0,Residential/Composite,Podium,Eastern,22.26544427,114.244293,0,22.9
31864,48.0,Residential/Composite,Tower,Southern,22.21948362,114.2054921,0,22.9
7810,31.0,Residential/Composite,Tower,Wan Chai,22.27630802,114.1738198,0,22.9
35136,61.0,Others,Tower,Sham Shui Po,22.33233642,114.1529966,0,22.9
8004,33.0,Industrial,Tower,Tsuen Wan,22.37427547,114.1086451,0,22.9
20002,35.0,Residential/Composite,Podium,Tsuen Wan,22.36370493,114.1144616,0,22.9
14737,43.0,Residential/Composite,Tower,Tai Po,22.42627719,114.1970454,0,22.9
3910,56.0,Others,Tower,Yau Tsim Mong,22.31901897,114.1650349,0,22.9
12576,33.0,Residential/Composite,Tower,Wan Chai,22.26831441,114.1912761,0,22.8
16185,35.0,Residential/Composite,Podium,Eastern,22.29020814,114.198156,0,22.8
2779,42.0,Office/Commercial,Podium,Yau Tsim Mong,22.30158032,114.1760514,0,22.8
15881,48.0,Residential/Composite,Tower,Southern,22.21705046,114.2171109,0,22.8
6916,36.0,Residential/Composite,Podium,Central & Western,22.28505573,114.1420392,0,22.8
14053,49.0,Residential/Composite,Tower,Southern,22.23942373,114.1940585,0,22.8
11477,31.0,Residential/Composite,Tower,Wan Chai,22.27571018,114.1736245,0,22.8
38180,47.0,Residential/Composite,Tower,Sha Tin,22.40299256,114.2081318,0,22.8
36215,36.0,Office/Commercial,Tower,Eastern,22.28850537,114.1934185,0,22.8
15882,48.0,Residential/Composite,Tower,Southern,22.21701517,114.2171703,0,22.8
2115,50.0,Office/Commercial,Podium,Yau Tsim Mong,22.2972177,114.1730982,0,22.8
2281,43.0,Office/Commercial,Tower,Yau Tsim Mong,22.31628239,114.1702129,0,22.8
15871,48.0,Residential/Composite,Tower,Southern,22.21693338,114.2169523,0,22.8
30723,45.0,Office/Commercial,Tower,Central & Western,22.28397707,114.1523129,0,22.8
7141,32.0,Residential/Composite,Tower,Wan Chai,22.26757158,114.181243,0,22.8
16079,46.0,Residential/Composite,Tower,Southern,22.21754844,114.2127892,0,22.8
38357,38.0,Industrial,Tower,Kwai Tsing,22.34254263,114.1237478,0,22.8
15615,48.0,Residential/Composite,Tower,Southern,22.22083519,114.20278,0,22.8
15614,48.0,Residential/Composite,Tower,Southern,22.22083519,114.20278,0,22.8
15612,48.0,Residential/Composite,Tower,Southern,22.22083519,114.20278,0,22.8
15608,48.0,Residential/Composite,Tower,Southern,22.22083519,114.20278,0,22.8
14060,49.0,Residential/Composite,Tower,Southern,22.23943806,114.193745,0,22.8
6069,45.0,Office/Commercial,Tower,Central & Western,22.2851961,114.1520556,0,22.8
26002,31.0,Office/Commercial,Tower,Kowloon City,22.30293983,114.1919838,0,22.8
26000,31.0,Office/Commercial,Tower,Kowloon City,22.30226708,114.1916492,0,22.8
31556,41.0,Office/Commercial,Tower,Wan Chai,22.27792599,114.1776089,0,22.8
19906,31.0,Residential/Composite,Tower,Sha Tin,22.40075534,114.2027601,0,22.8
813,35.0,Industrial,Podium,Yau Tsim Mong,22.32177179,114.1661863,0,22.8
14038,49.0,Residential/Composite,Tower,Southern,22.23943953,114.1947099,0,22.8
50299,73.0,Others,Tower,Wong Tai Sin,22.33569855,114.2088438,0,22.8
19697,43.0,Office/Commercial,Podium,Wan Chai,22.28634475,114.1902428,0,22.8
14740,43.0,Residential/Composite,Tower,Tai Po,22.42602153,114.1969603,0,22.8
37020,47.0,Residential/Composite,Tower,Sha Tin,22.41695484,114.211398,0,22.8
1725,39.0,Office/Commercial,Tower,Yau Tsim Mong,22.30370711,114.1720123,0,22.8
38108,30.0,Industrial,Tower,Kwai Tsing,22.3237976,114.1266196,0,22.8
21133,44.0,Residential/Composite,Tower,Southern,22.25053862,114.1919729,0,22.8
14048,49.0,Residential/Composite,Tower,Southern,22.23942337,114.1943788,0,22.8
1919,32.0,Residential/Composite,Podium,Yau Tsim Mong,22.31323798,114.1675892,0,22.8
4276,53.0,Others,Tower,Sham Shui Po,22.33300016,114.172574,0,22.8
23687,44.0,Office/Commercial,Podium,Kowloon City,22.31000902,114.1880085,0,22.8
19909,31.0,Residential/Composite,Tower,Sha Tin,22.40039519,114.2025277,0,22.8
5624,43.0,Office/Commercial,Tower,Central & Western,22.28378804,114.1544791,0,22.7
21542,38.0,Office/Commercial,Tower,Kowloon City,22.31948749,114.1758094,0,22.7
26091,32.0,Residential/Composite,Tower,Sha Tin,22.42359556,114.2301563,0,22.7
31871,48.0,Residential/Composite,Tower,Southern,22.21954587,114.2055272,0,22.7
5936,32.0,Residential/Composite,Podium,Central & Western,22.27944399,114.1505872,0,22.7
4073,50.0,Office/Commercial,Podium,Yau Tsim Mong,22.31929374,114.1679188,0,22.7
17596,37.0,Industrial,Podium,Kwun Tong,22.31672526,114.2148834,0,22.7
6088,46.0,Office/Commercial,Tower,Central & Western,22.2794512,114.1648594,0,22.7
16265,32.0,Industrial,Tower,Kwun Tong,22.31154344,114.2248425,0,22.7
6498,45.0,Office/Commercial,Tower,Central & Western,22.28381085,114.1536825,0,22.7
17803,38.0,Residential/Composite,Tower,Sha Tin,22.3764386,114.1780022,0,22.7
23704,48.0,Residential/Composite,Tower,Southern,22.27063335,114.1282506,0,22.7
32751,36.0,Residential/Composite,Podium,Wong Tai Sin,22.34203347,114.2117359,0,22.7
33709,42.0,Residential/Composite,Tower,Tai Po,22.45293987,114.1704279,0,22.7
33713,42.0,Residential/Composite,Tower,Tai Po,22.45293534,114.169908,0,22.7
17807,38.0,Residential/Composite,Tower,Sha Tin,22.37657293,114.178219,0,22.7
12892,37.0,Residential/Composite,Podium,Central & Western,22.28557957,114.1355846,0,22.7
3517,44.0,Office/Commercial,Podium,Yau Tsim Mong,22.32601311,114.1682253,0,22.7
24326,46.0,Residential/Composite,Podium,Tai Po,22.44917496,114.1642442,0,22.7
14904,39.0,Residential/Composite,Tower,Tai Po,22.44944865,114.1646861,0,22.7
23994,38.0,Industrial,Podium,Tsuen Wan,22.36449376,114.1197682,0,22.7
