OBJECTID,insar_velocity_mm_yr,insar_coherence,insar_reliable,insar_incidence_deg,insar_vertical_mm_yr,insar_velocity_gradient,insar_gradient_score,insar_has_data
209,5.713349208235741,0.9401316046714784,True,44.04465866088867,7.948475260245423,5.158591270446777,24.85,1
210,5.713349208235741,0.9401316046714784,True,44.04465866088867,7.948475260245423,5.158591270446777,24.85,1
211,5.713349208235741,0.9401316046714784,True,44.04465866088867,7.948475260245423,5.158591270446777,24.85,1
212,-2.822983777150512,0.9444114565849304,True,44.03705596923828,-3.9268626393330512,2.7957379817962646,13.47,1
213,-0.1088573044398799,0.9197452068328856,True,44.040977478027344,-0.1514340883459864,4.726468086242676,22.77,1
214,-0.1088573044398799,0.9197452068328856,True,44.040977478027344,-0.1514340883459864,4.726468086242676,22.77,1
215,-0.1088573044398799,0.9197452068328856,True,44.040977478027344,-0.1514340883459864,4.726468086242676,22.77,1
216,,,False,44.05192947387695,,,,0
217,,,False,44.0556526184082,,,,0
218,,,False,44.05909729003906,,,,0
219,,,False,44.05909729003906,,,,0
220,,,False,44.05909729003906,,,,0
221,,,False,44.05909729003906,,,,0
222,-0.1088573044398799,0.9197452068328856,True,44.040977478027344,-0.1514340883459864,4.726468086242676,22.77,1
223,,,False,44.08535385131836,,,,0
224,,,False,44.08535385131836,,,,0
225,,,False,44.08535385131836,,,,0
226,,,False,44.08535385131836,,,,0
227,,,False,44.08535385131836,,,,0
228,,,False,44.08535385131836,,,,0
229,,,False,44.08535385131836,,,,0
230,-0.1088573044398799,0.9197452068328856,True,44.040977478027344,-0.1514340883459864,4.726468086242676,22.77,1
231,,,False,44.0825080871582,,,,0
232,,,False,44.0825080871582,,,,0
233,-2.5567079428583384,0.9375156164169312,True,44.03411102294922,-3.5562875148081825,5.2922282218933105,25.5,1
234,,,False,44.0825080871582,,,,0
235,-5.552995949983597,0.9541747570037842,True,44.03733444213867,-7.724435042124437,4.7360734939575195,22.82,1
236,,,False,44.0825080871582,,,,0
237,-5.552995949983597,0.9541747570037842,True,44.03733444213867,-7.724435042124437,4.7360734939575195,22.82,1
238,,,False,44.08109664916992,,,,0
