object_id,score_name,score_value
17440,Ground subsidence (InSAR),0.3016
17441,Ground subsidence (InSAR),0.5564
17443,Ground subsidence (InSAR),0.4691
17444,Ground subsidence (InSAR),0.2137
17445,Ground subsidence (InSAR),0.5564
17447,Ground subsidence (InSAR),0.3016
17449,Ground subsidence (InSAR),0.2137
17450,Ground subsidence (InSAR),0.1486
17451,Ground subsidence (InSAR),0.0865
17452,Ground subsidence (InSAR),0.4764
17453,Ground subsidence (InSAR),0.216
17454,Ground subsidence (InSAR),0.216
17455,Ground subsidence (InSAR),0.3013
17460,Ground subsidence (InSAR),0.2836
17461,Ground subsidence (InSAR),0.174
17463,Ground subsidence (InSAR),0.2064
17464,Ground subsidence (InSAR),0.174
17465,Ground subsidence (InSAR),0.214
17466,Ground subsidence (InSAR),0.174
17467,Ground subsidence (InSAR),0.2064
17468,Ground subsidence (InSAR),0.2064
17469,Ground subsidence (InSAR),0.2362
17470,Ground subsidence (InSAR),0.085
17471,Ground subsidence (InSAR),0.214
17472,Ground subsidence (InSAR),0.085
17474,Ground subsidence (InSAR),0.085
17476,Ground subsidence (InSAR),0.0865
17479,Ground subsidence (InSAR),0.0865
17482,Ground subsidence (InSAR),0.0865
17485,Ground subsidence (InSAR),0.0865
17488,Ground subsidence (InSAR),0.085
17495,Ground subsidence (InSAR),0.7359
17496,Ground subsidence (InSAR),0.3439
17499,Ground subsidence (InSAR),0.7359
17501,Ground subsidence (InSAR),0.556
17502,Ground subsidence (InSAR),0.1298
17503,Ground subsidence (InSAR),0.556
17506,Ground subsidence (InSAR),0.4127
17509,Ground subsidence (InSAR),0.556
17512,Ground subsidence (InSAR),0.2947
17513,Ground subsidence (InSAR),1.0
17515,Ground subsidence (InSAR),1.0
17516,Ground subsidence (InSAR),0.544
17518,Ground subsidence (InSAR),0.544
17521,Ground subsidence (InSAR),0.544
17523,Ground subsidence (InSAR),0.0992
17526,Ground subsidence (InSAR),0.556
17527,Ground subsidence (InSAR),0.0919
17529,Ground subsidence (InSAR),0.2141
17531,Ground subsidence (InSAR),0.2136
17532,Ground subsidence (InSAR),0.1062
17533,Ground subsidence (InSAR),0.2136
17539,Ground subsidence (InSAR),0.0712
17540,Ground subsidence (InSAR),0.0712
17541,Ground subsidence (InSAR),0.2429
17542,Ground subsidence (InSAR),0.2429
17543,Ground subsidence (InSAR),0.2429
17544,Ground subsidence (InSAR),0.2429
17545,Ground subsidence (InSAR),0.2429
17546,Ground subsidence (InSAR),0.2429
17547,Ground subsidence (InSAR),0.0868
17548,Ground subsidence (InSAR),0.1695
17549,Ground subsidence (InSAR),0.1695
17550,Ground subsidence (InSAR),0.2947
17552,Ground subsidence (InSAR),0.289
17554,Ground subsidence (InSAR),0.289
17555,Ground subsidence (InSAR),0.1062
17557,Ground subsidence (InSAR),0.1062
17558,Ground subsidence (InSAR),0.2853
17560,Ground subsidence (InSAR),0.1654
17563,Ground subsidence (InSAR),0.1654
17564,Ground subsidence (InSAR),0.0919
17565,Ground subsidence (InSAR),0.0919
17568,Ground subsidence (InSAR),0.0919
17572,Ground subsidence (InSAR),0.0772
17573,Ground subsidence (InSAR),0.0838
17621,Ground subsidence (InSAR),0.5814
17623,Ground subsidence (InSAR),0.2233
17624,Ground subsidence (InSAR),0.5814
17626,Ground subsidence (InSAR),0.2233
17627,Ground subsidence (InSAR),0.2233
17628,Ground subsidence (InSAR),0.2126
17703,Ground subsidence (InSAR),0.1801
17704,Ground subsidence (InSAR),0.1777
17706,Ground subsidence (InSAR),0.1777
17707,Ground subsidence (InSAR),0.0651
17709,Ground subsidence (InSAR),0.0651
17710,Ground subsidence (InSAR),0.1813
17712,Ground subsidence (InSAR),0.0651
17713,Ground subsidence (InSAR),0.0651
17714,Ground subsidence (InSAR),0.1801
17716,Ground subsidence (InSAR),0.1801
17717,Ground subsidence (InSAR),0.1777
17720,Ground subsidence (InSAR),0.0651
17721,Ground subsidence (InSAR),0.1777
17722,Ground subsidence (InSAR),0.0651
17725,Ground subsidence (InSAR),0.1827
17727,Ground subsidence (InSAR),0.2897
17728,Ground subsidence (InSAR),0.4498
17729,Ground subsidence (InSAR),0.3328
17737,Ground subsidence (InSAR),0.1038
17739,Ground subsidence (InSAR),0.0457
17742,Ground subsidence (InSAR),0.07
17743,Ground subsidence (InSAR),0.07
17746,Ground subsidence (InSAR),0.556
17752,Ground subsidence (InSAR),0.7505
17756,Ground subsidence (InSAR),0.3279
17757,Ground subsidence (InSAR),0.556
17759,Ground subsidence (InSAR),0.3279
17762,Ground subsidence (InSAR),0.3279
17766,Ground subsidence (InSAR),0.3279
17767,Ground subsidence (InSAR),0.3279
17769,Ground subsidence (InSAR),0.1149
17770,Ground subsidence (InSAR),0.1149
17772,Ground subsidence (InSAR),0.3279
17775,Ground subsidence (InSAR),0.1211
17776,Ground subsidence (InSAR),0.0868
17778,Ground subsidence (InSAR),0.0868
17779,Ground subsidence (InSAR),0.1211
17781,Ground subsidence (InSAR),0.3279
17783,Ground subsidence (InSAR),0.1695
17784,Ground subsidence (InSAR),0.1695
17801,Ground subsidence (InSAR),0.1211
17802,Ground subsidence (InSAR),0.1122
17803,Ground subsidence (InSAR),0.1211
17807,Ground subsidence (InSAR),0.1211
17808,Ground subsidence (InSAR),0.1886
17809,Ground subsidence (InSAR),0.1211
17811,Ground subsidence (InSAR),0.1886
17813,Ground subsidence (InSAR),0.1211
17819,Ground subsidence (InSAR),0.1886
17821,Ground subsidence (InSAR),0.2064
17826,Ground subsidence (InSAR),0.3784
17828,Ground subsidence (InSAR),0.3784
17829,Ground subsidence (InSAR),0.1801
17831,Ground subsidence (InSAR),0.3784
17832,Ground subsidence (InSAR),0.1801
17838,Ground subsidence (InSAR),0.1801
17842,Ground subsidence (InSAR),0.2861
17843,Ground subsidence (InSAR),0.4323
17846,Ground subsidence (InSAR),0.3371
17847,Ground subsidence (InSAR),0.3371
17848,Ground subsidence (InSAR),0.3371
17850,Ground subsidence (InSAR),0.3371
17852,Ground subsidence (InSAR),0.1602
17853,Ground subsidence (InSAR),0.1602
17854,Ground subsidence (InSAR),0.1072
17855,Ground subsidence (InSAR),0.1344
17857,Ground subsidence (InSAR),0.396
17859,Ground subsidence (InSAR),0.2126
17860,Ground subsidence (InSAR),0.2141
17861,Ground subsidence (InSAR),0.2141
17862,Ground subsidence (InSAR),0.1072
17863,Ground subsidence (InSAR),0.1072
17864,Ground subsidence (InSAR),0.1072
17865,Ground subsidence (InSAR),0.1072
17866,Ground subsidence (InSAR),0.1072
17867,Ground subsidence (InSAR),0.1344
17868,Ground subsidence (InSAR),0.1344
17869,Ground subsidence (InSAR),0.1344
17870,Ground subsidence (InSAR),0.1344
17871,Ground subsidence (InSAR),0.4577
17872,Ground subsidence (InSAR),0.4577
17873,Ground subsidence (InSAR),0.4577
17881,Ground subsidence (InSAR),0.3467
17883,Ground subsidence (InSAR),0.3467
17885,Ground subsidence (InSAR),0.1886
17887,Ground subsidence (InSAR),0.1886
17892,Ground subsidence (InSAR),0.1801
17895,Ground subsidence (InSAR),0.1801
17899,Ground subsidence (InSAR),0.1801
17901,Ground subsidence (InSAR),0.1801
17903,Ground subsidence (InSAR),0.1801
17909,Ground subsidence (InSAR),0.1329
17911,Ground subsidence (InSAR),0.2861
17912,Ground subsidence (InSAR),0.1329
17913,Ground subsidence (InSAR),0.1329
17914,Ground subsidence (InSAR),0.0699
17915,Ground subsidence (InSAR),0.1709
17917,Ground subsidence (InSAR),0.0699
17918,Ground subsidence (InSAR),0.1709
17922,Ground subsidence (InSAR),0.3467
17927,Ground subsidence (InSAR),0.3467
17992,Ground subsidence (InSAR),0.1703
17993,Ground subsidence (InSAR),0.8029
17995,Ground subsidence (InSAR),0.1703
17996,Ground subsidence (InSAR),0.2254
17998,Ground subsidence (InSAR),0.1643
17999,Ground subsidence (InSAR),0.371
18000,Ground subsidence (InSAR),0.1643
18001,Ground subsidence (InSAR),0.4257
18003,Ground subsidence (InSAR),0.8029
18004,Ground subsidence (InSAR),0.0876
18007,Ground subsidence (InSAR),0.039
18008,Ground subsidence (InSAR),0.039
18010,Ground subsidence (InSAR),0.039
18011,Ground subsidence (InSAR),0.2275
18012,Ground subsidence (InSAR),0.0949
18013,Ground subsidence (InSAR),0.0758
18017,Ground subsidence (InSAR),0.0758
18019,Ground subsidence (InSAR),0.0912
18020,Ground subsidence (InSAR),0.0758
18022,Ground subsidence (InSAR),0.0912
18023,Ground subsidence (InSAR),0.0758
18024,Ground subsidence (InSAR),0.0651
18026,Ground subsidence (InSAR),0.0651
18028,Ground subsidence (InSAR),0.089
18030,Ground subsidence (InSAR),0.089
18031,Ground subsidence (InSAR),0.0651
18032,Ground subsidence (InSAR),0.0651
18033,Ground subsidence (InSAR),0.089
18034,Ground subsidence (InSAR),0.0758
18035,Ground subsidence (InSAR),0.089
18036,Ground subsidence (InSAR),0.0758
18037,Ground subsidence (InSAR),0.396
18038,Ground subsidence (InSAR),0.396
18039,Ground subsidence (InSAR),0.0758
18040,Ground subsidence (InSAR),0.2271
18041,Ground subsidence (InSAR),0.0651
18042,Ground subsidence (InSAR),0.2271
18043,Ground subsidence (InSAR),0.0758
18044,Ground subsidence (InSAR),0.396
18045,Ground subsidence (InSAR),0.0651
18046,Ground subsidence (InSAR),0.2437
18047,Ground subsidence (InSAR),0.2271
18048,Ground subsidence (InSAR),0.2271
18049,Ground subsidence (InSAR),0.2437
18050,Ground subsidence (InSAR),0.1149
18051,Ground subsidence (InSAR),0.1026
18056,Ground subsidence (InSAR),0.1987
18058,Ground subsidence (InSAR),0.1987
18060,Ground subsidence (InSAR),0.0523
18061,Ground subsidence (InSAR),0.1149
18063,Ground subsidence (InSAR),0.0523
18064,Ground subsidence (InSAR),0.1945
18065,Ground subsidence (InSAR),0.1149
18066,Ground subsidence (InSAR),0.1945
18067,Ground subsidence (InSAR),0.1945
18068,Ground subsidence (InSAR),0.1945
18069,Ground subsidence (InSAR),0.3107
18071,Ground subsidence (InSAR),0.1149
18072,Ground subsidence (InSAR),0.2275
18078,Ground subsidence (InSAR),0.039
18079,Ground subsidence (InSAR),0.0876
18080,Ground subsidence (InSAR),0.0876
18081,Ground subsidence (InSAR),0.1186
18082,Ground subsidence (InSAR),0.1929
18083,Ground subsidence (InSAR),0.039
18085,Ground subsidence (InSAR),0.039
18086,Ground subsidence (InSAR),0.4113
18090,Ground subsidence (InSAR),0.039
18092,Ground subsidence (InSAR),0.2737
18099,Ground subsidence (InSAR),0.039
18100,Ground subsidence (InSAR),0.039
18101,Ground subsidence (InSAR),0.2737
18102,Ground subsidence (InSAR),0.2667
18103,Ground subsidence (InSAR),0.2667
18104,Ground subsidence (InSAR),0.2737
18105,Ground subsidence (InSAR),0.2437
18108,Ground subsidence (InSAR),0.2437
18109,Ground subsidence (InSAR),0.2437
18117,Ground subsidence (InSAR),0.4053
18121,Ground subsidence (InSAR),0.4053
18125,Ground subsidence (InSAR),0.4053
18127,Ground subsidence (InSAR),0.4053
18128,Ground subsidence (InSAR),0.0684
18129,Ground subsidence (InSAR),0.4053
18131,Ground subsidence (InSAR),0.0684
18132,Ground subsidence (InSAR),0.4053
18134,Ground subsidence (InSAR),0.4053
18135,Ground subsidence (InSAR),0.46
18136,Ground subsidence (InSAR),0.46
18138,Ground subsidence (InSAR),0.4053
18141,Ground subsidence (InSAR),0.4053
18147,Ground subsidence (InSAR),0.0867
18151,Ground subsidence (InSAR),0.1886
18154,Ground subsidence (InSAR),0.2631
18161,Ground subsidence (InSAR),0.2631
18164,Ground subsidence (InSAR),0.2631
18166,Ground subsidence (InSAR),0.2631
18167,Ground subsidence (InSAR),0.2631
18177,Ground subsidence (InSAR),0.2631
18181,Ground subsidence (InSAR),0.2631
18187,Ground subsidence (InSAR),0.2272
18189,Ground subsidence (InSAR),0.2272
18195,Ground subsidence (InSAR),0.2272
18197,Ground subsidence (InSAR),0.2272
18199,Ground subsidence (InSAR),0.4053
18202,Ground subsidence (InSAR),0.4053
18206,Ground subsidence (InSAR),0.4053
18208,Ground subsidence (InSAR),0.4053
18209,Ground subsidence (InSAR),0.2661
18233,Ground subsidence (InSAR),0.1999
18234,Ground subsidence (InSAR),0.1999
18235,Ground subsidence (InSAR),0.2661
18242,Ground subsidence (InSAR),0.2631
18243,Ground subsidence (InSAR),0.2631
18244,Ground subsidence (InSAR),0.2631
18254,Ground subsidence (InSAR),0.2069
18256,Ground subsidence (InSAR),0.2268
18258,Ground subsidence (InSAR),0.0192
18264,Ground subsidence (InSAR),0.2141
18265,Ground subsidence (InSAR),0.1072
18266,Ground subsidence (InSAR),0.1072
18267,Ground subsidence (InSAR),0.1072
18268,Ground subsidence (InSAR),0.1072
18269,Ground subsidence (InSAR),0.1735
18270,Ground subsidence (InSAR),0.1344
18272,Ground subsidence (InSAR),0.1344
18274,Ground subsidence (InSAR),0.1344
18275,Ground subsidence (InSAR),0.2373
18282,Ground subsidence (InSAR),0.2373
18284,Ground subsidence (InSAR),0.2373
18286,Ground subsidence (InSAR),0.2373
18289,Ground subsidence (InSAR),0.2136
18299,Ground subsidence (InSAR),0.2348
18301,Ground subsidence (InSAR),0.2348
18302,Ground subsidence (InSAR),0.2348
18304,Ground subsidence (InSAR),0.2348
18307,Ground subsidence (InSAR),0.1735
18308,Ground subsidence (InSAR),0.1735
18309,Ground subsidence (InSAR),0.1735
18311,Ground subsidence (InSAR),0.2373
18314,Ground subsidence (InSAR),0.2373
18328,Ground subsidence (InSAR),0.1342
18342,Ground subsidence (InSAR),0.1342
18345,Ground subsidence (InSAR),0.1342
18350,Ground subsidence (InSAR),0.7371
18351,Ground subsidence (InSAR),0.1196
18355,Ground subsidence (InSAR),0.1196
18356,Ground subsidence (InSAR),0.0354
18357,Ground subsidence (InSAR),0.0354
18358,Ground subsidence (InSAR),0.0354
18359,Ground subsidence (InSAR),0.0354
18361,Ground subsidence (InSAR),0.2067
18362,Ground subsidence (InSAR),0.2067
18363,Ground subsidence (InSAR),0.1342
18365,Ground subsidence (InSAR),0.1342
18366,Ground subsidence (InSAR),0.1342
18368,Ground subsidence (InSAR),0.2067
18375,Ground subsidence (InSAR),0.2067
18379,Ground subsidence (InSAR),0.2067
18385,Ground subsidence (InSAR),0.046
18390,Ground subsidence (InSAR),0.046
18395,Ground subsidence (InSAR),0.1342
18399,Ground subsidence (InSAR),0.1342
18405,Ground subsidence (InSAR),0.1342
18407,Ground subsidence (InSAR),0.1342
18415,Ground subsidence (InSAR),0.1342
18419,Ground subsidence (InSAR),0.1342
18455,Ground subsidence (InSAR),0.3672
18456,Ground subsidence (InSAR),0.3672
18458,Ground subsidence (InSAR),0.3672
18459,Ground subsidence (InSAR),0.3672
18461,Ground subsidence (InSAR),0.3672
18462,Ground subsidence (InSAR),0.3672
18464,Ground subsidence (InSAR),0.3672
18465,Ground subsidence (InSAR),0.3672
18466,Ground subsidence (InSAR),0.3672
18470,Ground subsidence (InSAR),0.3672
18488,Ground subsidence (InSAR),0.0354
18529,Ground subsidence (InSAR),0.1645
18530,Ground subsidence (InSAR),0.1645
18531,Ground subsidence (InSAR),0.1645
18533,Ground subsidence (InSAR),0.0863
18535,Ground subsidence (InSAR),0.0863
18537,Ground subsidence (InSAR),0.3041
18539,Ground subsidence (InSAR),0.3041
18540,Ground subsidence (InSAR),0.1288
18541,Ground subsidence (InSAR),0.1288
18543,Ground subsidence (InSAR),0.2338
18545,Ground subsidence (InSAR),0.2338
18555,Ground subsidence (InSAR),0.1367
18556,Ground subsidence (InSAR),0.1367
18557,Ground subsidence (InSAR),0.3298
18560,Ground subsidence (InSAR),0.3298
18561,Ground subsidence (InSAR),0.3298
18562,Ground subsidence (InSAR),0.0992
18571,Ground subsidence (InSAR),0.2535
18572,Ground subsidence (InSAR),0.1486
18573,Ground subsidence (InSAR),0.2535
18576,Ground subsidence (InSAR),0.1657
18587,Ground subsidence (InSAR),0.3263
18591,Ground subsidence (InSAR),0.2971
18594,Ground subsidence (InSAR),0.3681
18595,Ground subsidence (InSAR),0.1196
18597,Ground subsidence (InSAR),0.1736
18598,Ground subsidence (InSAR),0.1196
18599,Ground subsidence (InSAR),0.3681
18601,Ground subsidence (InSAR),0.1789
18602,Ground subsidence (InSAR),0.3681
18603,Ground subsidence (InSAR),0.1789
18605,Ground subsidence (InSAR),0.1789
18611,Ground subsidence (InSAR),0.1077
18614,Ground subsidence (InSAR),0.2234
18619,Ground subsidence (InSAR),0.2234
18626,Ground subsidence (InSAR),0.3286
18628,Ground subsidence (InSAR),0.3286
18632,Ground subsidence (InSAR),0.5974
18634,Ground subsidence (InSAR),0.3286
18636,Ground subsidence (InSAR),0.5974
18638,Ground subsidence (InSAR),0.1409
18640,Ground subsidence (InSAR),0.1409
18645,Ground subsidence (InSAR),0.1409
18648,Ground subsidence (InSAR),0.3286
18663,Ground subsidence (InSAR),0.1077
18667,Ground subsidence (InSAR),0.1699
18670,Ground subsidence (InSAR),0.2522
18671,Ground subsidence (InSAR),0.2522
18678,Ground subsidence (InSAR),0.4522
18679,Ground subsidence (InSAR),0.4522
18680,Ground subsidence (InSAR),0.1813
18682,Ground subsidence (InSAR),0.2149
18688,Ground subsidence (InSAR),0.1777
18689,Ground subsidence (InSAR),0.2714
18691,Ground subsidence (InSAR),0.1288
18692,Ground subsidence (InSAR),0.4877
18693,Ground subsidence (InSAR),0.0429
18698,Ground subsidence (InSAR),0.0408
18707,Ground subsidence (InSAR),0.0408
18709,Ground subsidence (InSAR),0.0408
18710,Ground subsidence (InSAR),0.0408
18711,Ground subsidence (InSAR),0.0408
18715,Ground subsidence (InSAR),0.0408
18717,Ground subsidence (InSAR),0.0408
18718,Ground subsidence (InSAR),0.0698
18722,Ground subsidence (InSAR),0.0698
18723,Ground subsidence (InSAR),0.1225
18724,Ground subsidence (InSAR),0.1225
18725,Ground subsidence (InSAR),0.1225
18730,Ground subsidence (InSAR),0.1108
18731,Ground subsidence (InSAR),0.1699
18733,Ground subsidence (InSAR),0.1108
18739,Ground subsidence (InSAR),0.1699
18749,Ground subsidence (InSAR),0.216
18755,Ground subsidence (InSAR),0.216
18796,Ground subsidence (InSAR),1.0
18811,Ground subsidence (InSAR),0.4839
18812,Ground subsidence (InSAR),0.105
18813,Ground subsidence (InSAR),0.2943
18814,Ground subsidence (InSAR),0.4839
18815,Ground subsidence (InSAR),0.1681
18818,Ground subsidence (InSAR),0.1681
18819,Ground subsidence (InSAR),0.1681
18820,Ground subsidence (InSAR),0.1681
18821,Ground subsidence (InSAR),0.1105
18822,Ground subsidence (InSAR),0.1704
18823,Ground subsidence (InSAR),0.044
18824,Ground subsidence (InSAR),0.044
18825,Ground subsidence (InSAR),0.2519
18827,Ground subsidence (InSAR),0.355
18828,Ground subsidence (InSAR),0.044
18830,Ground subsidence (InSAR),0.044
18831,Ground subsidence (InSAR),0.2179
18832,Ground subsidence (InSAR),0.1526
18833,Ground subsidence (InSAR),0.1526
18834,Ground subsidence (InSAR),0.1824
18836,Ground subsidence (InSAR),0.0921
18838,Ground subsidence (InSAR),0.0921
18839,Ground subsidence (InSAR),0.4674
18840,Ground subsidence (InSAR),0.0921
18841,Ground subsidence (InSAR),0.4674
18842,Ground subsidence (InSAR),0.0798
18845,Ground subsidence (InSAR),0.0921
18847,Ground subsidence (InSAR),0.1526
18848,Ground subsidence (InSAR),0.3308
18849,Ground subsidence (InSAR),0.1526
18850,Ground subsidence (InSAR),0.1105
18852,Ground subsidence (InSAR),0.1824
18853,Ground subsidence (InSAR),0.3308
18854,Ground subsidence (InSAR),0.1296
18856,Ground subsidence (InSAR),0.1719
18858,Ground subsidence (InSAR),0.1296
18859,Ground subsidence (InSAR),0.1296
18863,Ground subsidence (InSAR),0.1296
18864,Ground subsidence (InSAR),0.5479
18866,Ground subsidence (InSAR),0.1296
18868,Ground subsidence (InSAR),0.1719
18870,Ground subsidence (InSAR),0.1719
18871,Ground subsidence (InSAR),0.1296
18874,Ground subsidence (InSAR),0.2029
18876,Ground subsidence (InSAR),0.2029
18877,Ground subsidence (InSAR),0.1296
18878,Ground subsidence (InSAR),0.1296
18882,Ground subsidence (InSAR),0.0977
18887,Ground subsidence (InSAR),0.0977
18896,Ground subsidence (InSAR),0.0977
18898,Ground subsidence (InSAR),0.0977
18908,Ground subsidence (InSAR),0.294
18919,Ground subsidence (InSAR),0.0749
18920,Ground subsidence (InSAR),0.0977
18923,Ground subsidence (InSAR),0.2404
18924,Ground subsidence (InSAR),0.2404
18925,Ground subsidence (InSAR),0.2404
18936,Ground subsidence (InSAR),0.2404
18941,Ground subsidence (InSAR),0.2404
18944,Ground subsidence (InSAR),0.2404
18945,Ground subsidence (InSAR),0.2404
18978,Ground subsidence (InSAR),0.0849
19012,Ground subsidence (InSAR),0.4323
19014,Ground subsidence (InSAR),0.4323
19018,Ground subsidence (InSAR),0.3198
19020,Ground subsidence (InSAR),0.3198
19023,Ground subsidence (InSAR),0.0443
19024,Ground subsidence (InSAR),0.2404
19026,Ground subsidence (InSAR),0.0443
19027,Ground subsidence (InSAR),0.3198
19028,Ground subsidence (InSAR),0.2404
19029,Ground subsidence (InSAR),0.3687
19032,Ground subsidence (InSAR),0.2404
19033,Ground subsidence (InSAR),0.0443
19034,Ground subsidence (InSAR),0.0443
19035,Ground subsidence (InSAR),0.2404
19036,Ground subsidence (InSAR),0.1511
19037,Ground subsidence (InSAR),0.2404
19038,Ground subsidence (InSAR),0.1511
19042,Ground subsidence (InSAR),0.5974
19043,Ground subsidence (InSAR),0.5974
19044,Ground subsidence (InSAR),0.1186
19046,Ground subsidence (InSAR),0.5974
19048,Ground subsidence (InSAR),0.1186
19054,Ground subsidence (InSAR),0.3159
19056,Ground subsidence (InSAR),0.3159
19058,Ground subsidence (InSAR),0.3159
19063,Ground subsidence (InSAR),0.1536
19087,Ground subsidence (InSAR),0.1536
19108,Ground subsidence (InSAR),0.4641
19147,Ground subsidence (InSAR),0.3899
19151,Ground subsidence (InSAR),0.3899
19169,Ground subsidence (InSAR),0.4592
19174,Ground subsidence (InSAR),0.3899
19183,Ground subsidence (InSAR),0.3899
19189,Ground subsidence (InSAR),0.1186
19193,Ground subsidence (InSAR),0.1186
19199,Ground subsidence (InSAR),0.258
19204,Ground subsidence (InSAR),0.258
19216,Ground subsidence (InSAR),0.1159
19219,Ground subsidence (InSAR),0.1621
19222,Ground subsidence (InSAR),0.1159
19225,Ground subsidence (InSAR),0.3814
19229,Ground subsidence (InSAR),0.3814
19231,Ground subsidence (InSAR),0.3814
19233,Ground subsidence (InSAR),0.3198
19239,Ground subsidence (InSAR),0.6556
19240,Ground subsidence (InSAR),0.6556
19242,Ground subsidence (InSAR),0.6556
19246,Ground subsidence (InSAR),0.6556
19247,Ground subsidence (InSAR),0.0977
19248,Ground subsidence (InSAR),0.258
19249,Ground subsidence (InSAR),0.0977
19251,Ground subsidence (InSAR),0.0977
19252,Ground subsidence (InSAR),0.258
19255,Ground subsidence (InSAR),0.258
19256,Ground subsidence (InSAR),0.0977
19258,Ground subsidence (InSAR),0.0977
19259,Ground subsidence (InSAR),0.0977
19261,Ground subsidence (InSAR),0.0977
19266,Ground subsidence (InSAR),0.4577
19267,Ground subsidence (InSAR),0.1288
19268,Ground subsidence (InSAR),0.2266
19269,Ground subsidence (InSAR),0.0977
19270,Ground subsidence (InSAR),0.258
19271,Ground subsidence (InSAR),0.258
19273,Ground subsidence (InSAR),0.1451
19274,Ground subsidence (InSAR),0.394
19276,Ground subsidence (InSAR),0.2266
19277,Ground subsidence (InSAR),0.394
19278,Ground subsidence (InSAR),0.394
19279,Ground subsidence (InSAR),0.2404
19280,Ground subsidence (InSAR),0.2404
19281,Ground subsidence (InSAR),0.2404
19282,Ground subsidence (InSAR),0.1159
19283,Ground subsidence (InSAR),0.1086
19284,Ground subsidence (InSAR),0.3198
19285,Ground subsidence (InSAR),0.1159
19286,Ground subsidence (InSAR),0.1159
19287,Ground subsidence (InSAR),0.2076
19288,Ground subsidence (InSAR),0.2076
19290,Ground subsidence (InSAR),0.3198
19291,Ground subsidence (InSAR),0.2911
19292,Ground subsidence (InSAR),0.1296
19293,Ground subsidence (InSAR),0.1296
19294,Ground subsidence (InSAR),0.1296
19295,Ground subsidence (InSAR),0.1594
19297,Ground subsidence (InSAR),0.1086
19298,Ground subsidence (InSAR),0.0921
19299,Ground subsidence (InSAR),0.1086
19300,Ground subsidence (InSAR),0.1086
19301,Ground subsidence (InSAR),0.3159
19302,Ground subsidence (InSAR),0.1086
19303,Ground subsidence (InSAR),0.1672
19304,Ground subsidence (InSAR),0.1672
19306,Ground subsidence (InSAR),0.1086
19307,Ground subsidence (InSAR),0.258
19308,Ground subsidence (InSAR),0.258
19309,Ground subsidence (InSAR),0.1672
19310,Ground subsidence (InSAR),0.1672
19312,Ground subsidence (InSAR),0.258
19313,Ground subsidence (InSAR),0.1672
19314,Ground subsidence (InSAR),0.2404
19315,Ground subsidence (InSAR),0.2404
19316,Ground subsidence (InSAR),0.3612
19317,Ground subsidence (InSAR),0.2404
19318,Ground subsidence (InSAR),0.3612
19319,Ground subsidence (InSAR),0.2404
19321,Ground subsidence (InSAR),0.2404
19322,Ground subsidence (InSAR),0.3612
19323,Ground subsidence (InSAR),0.3612
19324,Ground subsidence (InSAR),0.2404
19325,Ground subsidence (InSAR),0.1182
19326,Ground subsidence (InSAR),0.1182
19327,Ground subsidence (InSAR),0.1182
19328,Ground subsidence (InSAR),0.1182
19330,Ground subsidence (InSAR),0.1086
19331,Ground subsidence (InSAR),0.1182
19332,Ground subsidence (InSAR),0.0849
19333,Ground subsidence (InSAR),0.1086
19334,Ground subsidence (InSAR),0.0849
19335,Ground subsidence (InSAR),0.1182
19337,Ground subsidence (InSAR),0.1086
19338,Ground subsidence (InSAR),0.4107
19340,Ground subsidence (InSAR),0.4107
19341,Ground subsidence (InSAR),0.1086
19342,Ground subsidence (InSAR),0.1086
19343,Ground subsidence (InSAR),0.1184
19346,Ground subsidence (InSAR),0.1184
19347,Ground subsidence (InSAR),0.2294
19348,Ground subsidence (InSAR),0.095
19349,Ground subsidence (InSAR),0.1086
19350,Ground subsidence (InSAR),0.2294
19352,Ground subsidence (InSAR),0.2294
19353,Ground subsidence (InSAR),0.2294
19354,Ground subsidence (InSAR),0.2294
19355,Ground subsidence (InSAR),0.2294
19357,Ground subsidence (InSAR),0.1086
19358,Ground subsidence (InSAR),0.2012
19359,Ground subsidence (InSAR),0.1086
19360,Ground subsidence (InSAR),0.2012
19361,Ground subsidence (InSAR),0.1086
19363,Ground subsidence (InSAR),0.2012
19364,Ground subsidence (InSAR),0.1086
19365,Ground subsidence (InSAR),0.7667
19367,Ground subsidence (InSAR),0.7667
19368,Ground subsidence (InSAR),0.0588
19371,Ground subsidence (InSAR),0.7977
19374,Ground subsidence (InSAR),0.2916
19375,Ground subsidence (InSAR),0.2916
19377,Ground subsidence (InSAR),0.3189
19379,Ground subsidence (InSAR),0.4099
19380,Ground subsidence (InSAR),0.4099
19383,Ground subsidence (InSAR),0.1182
19384,Ground subsidence (InSAR),0.1182
19387,Ground subsidence (InSAR),0.2362
19390,Ground subsidence (InSAR),0.138
19391,Ground subsidence (InSAR),0.4099
19392,Ground subsidence (InSAR),0.4474
19393,Ground subsidence (InSAR),0.138
19396,Ground subsidence (InSAR),0.4099
19397,Ground subsidence (InSAR),0.2854
19398,Ground subsidence (InSAR),0.2854
19399,Ground subsidence (InSAR),0.2854
19400,Ground subsidence (InSAR),0.186
19401,Ground subsidence (InSAR),0.2854
19403,Ground subsidence (InSAR),0.186
19405,Ground subsidence (InSAR),0.2818
19407,Ground subsidence (InSAR),0.2861
19410,Ground subsidence (InSAR),0.0699
19411,Ground subsidence (InSAR),0.2753
19413,Ground subsidence (InSAR),0.2753
