OBJECTID,insar_velocity_mm_yr,insar_coherence,insar_reliable,insar_incidence_deg,insar_vertical_mm_yr,insar_velocity_gradient,insar_gradient_score,insar_has_data
31831,0.0,0.0,False,44.62202072143555,0.0,,,0
31832,0.0,0.0,False,44.62202072143555,0.0,,,0
31833,7.8670764,0.7023503,True,44.15548324584961,10.965299005835767,23.610898971557617,100.0,1
31834,0.0,0.0,False,44.15195846557617,0.0,,,0
31835,0.0,0.0,False,44.62202072143555,0.0,,,0
31836,0.0,0.0,False,44.62202072143555,0.0,,,0
31837,0.0,0.0,False,44.147247314453125,0.0,,,0
31838,0.0,0.0,False,44.62202072143555,0.0,,,0
31839,0.0,0.0,False,44.62202072143555,0.0,,,0
31840,-5.8210588,0.9326424,True,44.175479888916016,-8.116266770737715,2.3245291709899902,11.2,1
31841,0.0,0.0,False,44.28585052490234,0.0,,,0
31842,0.0,0.0,False,44.62202072143555,0.0,,,0
31843,0.0,0.0,False,44.147247314453125,0.0,,,0
31844,10.340471,0.9366489,True,44.61678695678711,14.526800325565942,,,0
31845,-9.990197,0.7247706,True,44.264190673828125,-13.950274084288884,,,0
31846,0.0,0.0,False,44.15195846557617,0.0,,,0
31847,10.340471,0.9366489,True,44.61678695678711,14.526800325565942,,,0
31848,10.340471,0.9366489,True,44.61678695678711,14.526800325565942,,,0
31849,0.0,0.0,False,44.617408752441406,0.0,,,0
31850,0.0,0.0,False,44.151126861572266,0.0,,,0
31851,0.0,0.0,False,44.617408752441406,0.0,,,0
31852,-15.212444,0.71694905,True,44.16177368164063,-21.205690220097683,,,0
31853,-9.990197,0.7247706,True,44.264190673828125,-13.950274084288884,,,0
31854,0.0,0.0,False,44.617408752441406,0.0,,,0
31855,0.0,0.0,False,44.151126861572266,0.0,,,0
31856,0.0,0.0,False,44.617408752441406,0.0,,,0
31857,-9.990197,0.7247706,True,44.264190673828125,-13.950274084288884,,,0
31858,0.0,0.0,False,44.617408752441406,0.0,,,0
