OBJECTID,top_height_m,base_height_m,storeys,building_height_m
37018,93.7,80.7,2.0,13.0
37020,47.4,34.9,3.0,12.5
37022,79.6,57.0,1.0,22.599999999999994
37023,80.0,57.3,12.0,22.700000000000003
37024,40.8,31.4,2.0,9.399999999999999
37107,24.7,20.6,,4.099999999999998
37108,20.8,4.2,,16.6
37279,145.2,140.4,5.0,4.799999999999983
37280,104.7,91.5,4.0,13.200000000000003
37282,51.9,20.4,10.0,31.5
37283,81.3,41.4,15.0,39.9
37284,89.7,43.4,16.0,46.300000000000004
37285,89.8,59.0,11.0,30.799999999999997
37286,93.0,63.8,10.0,29.200000000000003
37287,106.5,73.0,10.0,33.5
37292,105.5,92.0,3.0,13.5
37293,44.3,26.9,6.0,17.4
37294,136.8,106.3,11.0,30.500000000000014
37295,103.5,97.3,2.0,6.200000000000003
37296,75.6,66.5,,9.099999999999994
37300,26.7,5.5,6.0,21.2
37302,160.1,152.2,2.0,7.900000000000006
37643,115.0,104.4,3.0,10.599999999999994
37644,115.0,104.4,3.0,10.599999999999994
37645,113.6,103.5,3.0,10.099999999999994
37647,113.6,103.5,3.0,10.099999999999994
37648,113.6,103.5,3.0,10.099999999999994
37649,113.6,103.5,3.0,10.099999999999994
37650,113.6,103.5,3.0,10.099999999999994
37651,113.6,103.5,3.0,10.099999999999994
37652,113.6,103.5,3.0,10.099999999999994
37653,113.6,103.5,3.0,10.099999999999994
37654,113.6,103.5,3.0,10.099999999999994
37655,113.6,103.5,3.0,10.099999999999994
37656,113.6,103.5,3.0,10.099999999999994
37657,114.8,103.5,3.0,11.299999999999997
37658,114.8,103.5,3.0,11.299999999999997
37660,115.1,103.5,3.0,11.599999999999994
37661,115.1,103.5,3.0,11.599999999999994
37662,115.5,104.3,3.0,11.200000000000003
37663,115.5,104.3,3.0,11.200000000000003
37664,116.4,105.4,3.0,11.0
37665,116.4,105.4,3.0,11.0
37666,116.4,105.4,3.0,11.0
37667,116.4,105.4,3.0,11.0
37668,116.4,105.8,3.0,10.600000000000009
37669,116.4,105.8,3.0,10.600000000000009
37670,116.4,105.8,3.0,10.600000000000009
37671,116.3,105.8,3.0,10.5
37672,116.3,105.8,3.0,10.5
37673,116.3,105.8,3.0,10.5
37674,116.6,105.8,3.0,10.799999999999997
37675,116.6,105.8,3.0,10.799999999999997
37677,116.4,105.8,3.0,10.600000000000009
37936,12.6,4.1,2.0,8.5
38180,20.7,8.0,3.0,12.7
38211,15.8,7.2,2.0,8.600000000000001
38212,17.0,7.0,2.0,10.0
38216,55.0,5.7,,49.3
38218,22.1,7.6,4.0,14.500000000000002
38239,27.7,23.4,,4.300000000000001
38240,27.7,23.4,,4.300000000000001
38588,180.0,172.0,2.0,8.0
38590,180.1,172.0,2.0,8.099999999999994
38592,180.1,172.0,2.0,8.099999999999994
38593,178.8,171.0,2.0,7.800000000000011
38595,178.8,170.8,2.0,8.0
38596,178.8,166.1,2.0,12.700000000000017
38644,184.2,170.7,7.0,13.5
38754,20.2,6.0,3.0,14.2
38855,142.2,115.4,9.0,26.799999999999983
39553,12.2,6.0,1.0,6.199999999999999
39582,80.9,68.7,,12.200000000000003
39749,64.6,51.7,4.0,12.899999999999991
39750,64.5,51.8,4.0,12.700000000000003
39751,64.6,51.7,4.0,12.899999999999991
39752,64.6,46.8,4.0,17.799999999999997
39753,96.7,42.2,12.0,54.5
39762,13.3,7.2,2.0,6.1000000000000005
39771,10.6,6.2,,4.3999999999999995
39783,23.1,5.7,,17.400000000000002
40507,136.6,103.6,11.0,33.0
40657,14.2,6.1,2.0,8.1
41118,57.7,6.5,11.0,51.2
41119,29.5,6.5,4.0,23.0
41579,163.5,155.9,3.0,7.599999999999994
41679,184.3,171.5,4.0,12.800000000000011
41682,184.3,171.8,4.0,12.5
41685,195.2,171.5,8.0,23.69999999999999
41688,194.8,170.7,8.0,24.100000000000023
41691,192.8,171.4,8.0,21.400000000000006
41693,192.8,171.4,8.0,21.400000000000006
42058,76.7,60.8,1.0,15.900000000000006
42059,76.7,60.8,1.0,15.900000000000006
42060,76.7,60.8,1.0,15.900000000000006
42062,76.7,60.8,1.0,15.900000000000006
42063,76.7,60.8,1.0,15.900000000000006
42064,76.7,60.8,1.0,15.900000000000006
42065,90.6,72.4,4.0,18.19999999999999
42066,76.7,60.8,1.0,15.900000000000006
42753,49.0,37.8,3.0,11.200000000000003
42793,43.1,6.9,5.0,36.2
42794,43.0,6.9,5.0,36.1
42806,56.2,6.8,7.0,49.400000000000006
42807,56.2,6.8,7.0,49.400000000000006
42808,30.4,6.7,2.0,23.7
42877,53.8,7.9,7.0,45.9
42878,53.8,7.9,7.0,45.9
42919,112.0,94.2,3.0,17.799999999999997
43074,14.2,7.1,,7.1
43075,54.2,6.5,7.0,47.7
43099,106.5,15.5,22.0,91.0
43100,106.5,15.5,22.0,91.0
43358,121.4,105.3,,16.10000000000001
43693,23.8,5.9,3.0,17.9
43694,150.6,23.8,37.0,126.8
43695,150.6,23.8,37.0,126.8
43696,153.8,23.8,38.0,130.0
43697,153.8,23.8,38.0,130.0
43698,156.9,23.8,39.0,133.1
43699,156.9,23.8,39.0,133.1
43700,156.9,23.8,37.0,133.1
43701,23.8,5.9,3.0,17.9
43702,23.8,5.9,3.0,17.9
43703,23.8,5.9,3.0,17.9
43714,23.8,5.9,3.0,17.9
43845,100.1,95.5,1.0,4.599999999999994
43973,21.3,17.6,1.0,3.6999999999999993
44373,34.5,6.6,,27.9
44374,34.5,6.6,,27.9
44460,,,1.0,3.0
44648,73.4,65.0,,8.400000000000006
44649,73.4,65.0,,8.400000000000006
44650,73.4,65.0,,8.400000000000006
44651,73.4,65.0,,8.400000000000006
44652,73.4,65.0,,8.400000000000006
44653,73.4,65.0,,8.400000000000006
44654,73.4,65.0,,8.400000000000006
44655,73.4,65.0,,8.400000000000006
44656,73.4,65.0,,8.400000000000006
44657,73.4,65.0,,8.400000000000006
44658,73.4,65.0,,8.400000000000006
44659,73.4,65.0,,8.400000000000006
44660,73.4,65.0,,8.400000000000006
44661,91.4,83.9,2.0,7.5
44662,91.4,83.9,2.0,7.5
44663,91.4,83.9,2.0,7.5
44664,91.0,83.9,2.0,7.099999999999994
44665,91.3,83.9,2.0,7.3999999999999915
44666,91.3,83.9,2.0,7.3999999999999915
44667,91.3,83.9,2.0,7.3999999999999915
44668,91.3,83.9,2.0,7.3999999999999915
44669,73.4,65.0,,8.400000000000006
44706,44.7,7.5,9.0,37.2
44860,60.2,49.4,,10.800000000000004
44861,103.5,49.4,13.0,54.1
44862,88.6,49.4,8.0,39.199999999999996
44893,78.0,52.9,6.0,25.1
44894,103.8,52.9,13.0,50.9
45026,46.6,6.5,9.0,40.1
45169,26.7,10.4,4.0,16.299999999999997
45170,77.4,10.4,12.0,67.0
45171,70.3,16.7,9.0,53.599999999999994
45182,118.4,98.0,5.0,20.400000000000006
45258,40.1,13.9,6.0,26.200000000000003
45311,126.1,100.9,7.0,25.19999999999999
45325,36.1,4.4,10.0,31.700000000000003
45331,36.1,4.4,10.0,31.700000000000003
45332,36.1,4.4,10.0,31.700000000000003
45333,36.1,4.4,10.0,31.700000000000003
45336,10.7,4.4,,6.299999999999999
45337,22.5,10.7,4.0,11.8
45338,10.7,4.4,,6.299999999999999
45339,22.5,10.7,4.0,11.8
45340,22.5,10.7,4.0,11.8
45341,22.5,10.7,4.0,11.8
45342,10.7,4.4,,6.299999999999999
45421,19.7,7.4,2.0,12.299999999999999
45457,141.0,100.9,12.0,40.099999999999994
45460,51.1,4.4,15.0,46.7
45461,51.1,4.4,15.0,46.7
45462,51.1,4.4,15.0,46.7
45463,51.1,4.4,15.0,46.7
45464,51.1,4.4,15.0,46.7
45465,51.1,4.4,15.0,46.7
45466,51.1,4.4,15.0,46.7
45467,51.1,4.4,15.0,46.7
45473,22.8,11.0,4.0,11.8
45474,22.8,11.0,4.0,11.8
45475,22.8,11.0,4.0,11.8
45476,22.8,11.0,4.0,11.8
45477,22.8,11.0,4.0,11.8
45478,22.8,11.0,4.0,11.8
45479,22.8,11.0,4.0,11.8
45480,22.8,11.0,4.0,11.8
45481,22.8,11.0,4.0,11.8
45482,22.8,11.0,4.0,11.8
45483,22.8,11.0,4.0,11.8
45484,8.0,4.7,1.0,3.3
45485,16.9,10.9,1.0,5.999999999999998
45500,23.5,6.0,4.0,17.5
45501,25.0,6.0,4.0,19.0
45531,13.0,6.9,1.0,6.1
45811,25.2,5.3,4.0,19.9
45816,141.2,105.2,5.0,35.999999999999986
45817,141.2,105.2,5.0,35.999999999999986
45945,25.2,5.3,4.0,19.9
46010,14.0,6.6,2.0,7.4
46011,14.0,6.6,2.0,7.4
46145,14.0,5.8,2.0,8.2
46146,14.0,5.8,2.0,8.2
46383,47.8,5.9,10.0,41.9
46574,201.9,194.2,2.0,7.700000000000017
46575,139.9,128.7,2.0,11.200000000000017
46576,202.6,194.9,2.0,7.699999999999989
46577,203.3,195.6,2.0,7.700000000000017
46578,204.0,196.3,2.0,7.699999999999989
46579,204.7,196.9,2.0,7.799999999999983
46580,205.3,197.6,2.0,7.700000000000017
46581,206.0,198.2,2.0,7.800000000000011
46582,200.4,138.2,19.0,62.20000000000002
46583,206.6,198.9,2.0,7.699999999999989
46584,207.3,199.5,2.0,7.800000000000011
46585,196.9,138.2,19.0,58.70000000000002
46586,196.9,138.2,18.0,58.70000000000002
46587,196.9,138.2,18.0,58.70000000000002
46588,208.6,200.9,2.0,7.699999999999989
46589,209.9,202.1,2.0,7.800000000000011
46590,196.6,138.2,18.0,58.400000000000006
46591,210.6,202.8,2.0,7.799999999999983
46592,196.9,138.2,18.0,58.70000000000002
46593,211.3,203.5,2.0,7.800000000000011
46594,196.9,138.2,18.0,58.70000000000002
46595,212.0,204.2,2.0,7.800000000000011
46596,196.9,138.2,18.0,58.70000000000002
46597,212.7,204.9,2.0,7.799999999999983
46598,200.0,138.2,19.0,61.80000000000001
46599,200.0,138.2,19.0,61.80000000000001
46600,213.5,205.7,2.0,7.800000000000011
46601,214.1,206.4,2.0,7.699999999999989
46602,214.1,206.4,2.0,7.699999999999989
46603,204.9,193.6,3.0,11.300000000000011
46604,204.9,193.6,3.0,11.300000000000011
46605,51.8,4.5,15.0,47.3
46606,51.8,4.5,15.0,47.3
46607,51.8,4.5,15.0,47.3
46608,51.7,4.6,15.0,47.1
46609,51.7,4.4,15.0,47.300000000000004
46610,51.7,4.5,15.0,47.2
46611,51.7,4.4,15.0,47.300000000000004
46612,51.7,4.4,15.0,47.300000000000004
46613,51.7,4.4,15.0,47.300000000000004
46614,25.6,5.7,6.0,19.900000000000002
46615,51.7,4.5,15.0,47.2
46616,25.6,5.7,6.0,19.900000000000002
46617,51.7,4.3,15.0,47.400000000000006
46618,25.6,5.8,6.0,19.8
46619,51.7,4.5,15.0,47.2
46620,51.7,4.4,15.0,47.300000000000004
46621,25.6,5.8,6.0,19.8
46622,51.7,4.4,15.0,47.300000000000004
46623,51.7,4.5,15.0,47.2
46624,25.6,5.8,6.0,19.8
46625,51.7,4.5,15.0,47.2
46626,51.7,4.5,15.0,47.2
46627,25.6,6.0,6.0,19.6
46628,51.7,4.5,15.0,47.2
46629,25.6,5.8,6.0,19.8
46630,25.6,5.7,6.0,19.900000000000002
46631,25.6,5.6,6.0,20.0
46632,25.6,5.8,6.0,19.8
46633,25.6,5.8,6.0,19.8
46634,25.6,6.0,5.0,19.6
46635,25.6,6.0,6.0,19.6
46636,7.5,0.7,,6.8
46637,25.6,6.0,6.0,19.6
46638,25.7,6.1,6.0,19.6
46639,7.5,0.7,,6.8
46640,7.5,0.7,,6.8
46641,7.5,0.7,,6.8
46642,7.5,0.7,,6.8
46643,7.5,0.7,,6.8
46644,7.5,0.7,,6.8
46645,7.5,0.7,,6.8
46646,7.5,0.7,,6.8
46647,7.5,0.7,,6.8
46648,7.5,0.7,,6.8
46649,7.5,0.7,,6.8
47012,56.2,6.4,9.0,49.800000000000004
47013,56.2,6.3,9.0,49.900000000000006
47148,57.0,49.0,2.0,8.0
47455,219.0,207.8,3.0,11.199999999999989
47456,227.8,207.8,6.0,20.0
47457,227.9,207.7,6.0,20.200000000000017
47458,227.9,207.7,6.0,20.200000000000017
47459,220.0,208.8,3.0,11.199999999999989
47460,220.0,208.8,3.0,11.199999999999989
47461,219.3,208.1,3.0,11.200000000000017
47462,219.3,208.1,3.0,11.200000000000017
47463,219.0,207.8,3.0,11.199999999999989
47464,219.0,207.8,3.0,11.199999999999989
47465,219.0,207.8,3.0,11.199999999999989
47466,219.0,207.8,3.0,11.199999999999989
47467,219.0,207.8,3.0,11.199999999999989
47468,219.0,207.8,3.0,11.199999999999989
47469,219.1,207.9,3.0,11.199999999999989
47470,219.3,208.1,3.0,11.200000000000017
47471,219.4,208.2,3.0,11.200000000000017
47472,219.7,208.5,3.0,11.199999999999989
47473,219.8,208.6,3.0,11.200000000000017
47474,219.9,208.7,3.0,11.200000000000017
47475,220.1,208.9,3.0,11.199999999999989
47476,220.3,209.1,3.0,11.200000000000017
47477,220.3,209.1,3.0,11.200000000000017
47478,220.3,209.1,3.0,11.200000000000017
47479,219.8,208.6,3.0,11.200000000000017
47480,219.7,208.5,3.0,11.199999999999989
47481,219.5,208.3,3.0,11.199999999999989
47482,219.4,208.2,3.0,11.200000000000017
47524,203.4,183.6,3.0,19.80000000000001
47525,203.4,183.6,3.0,19.80000000000001
47526,203.4,183.6,3.0,19.80000000000001
47527,203.4,183.6,3.0,19.80000000000001
47528,195.8,184.3,3.0,11.5
47529,195.8,184.3,3.0,11.5
47530,195.5,184.3,3.0,11.199999999999989
47531,195.5,184.3,3.0,11.199999999999989
47532,195.5,184.3,3.0,11.199999999999989
47533,195.5,184.3,3.0,11.199999999999989
47534,195.5,184.3,3.0,11.199999999999989
47535,195.9,184.7,3.0,11.200000000000017
47536,196.5,185.3,3.0,11.199999999999989
47537,197.1,185.9,3.0,11.199999999999989
47538,197.7,186.5,3.0,11.199999999999989
47539,198.3,187.1,3.0,11.200000000000017
47540,198.3,187.1,3.0,11.200000000000017
47585,227.7,208.3,6.0,19.399999999999977
47586,227.7,208.3,6.0,19.399999999999977
47587,227.7,208.3,6.0,19.399999999999977
47588,227.7,208.3,6.0,19.399999999999977
47589,224.9,213.8,3.0,11.099999999999994
47590,227.6,216.0,3.0,11.599999999999994
47591,227.1,215.5,3.0,11.599999999999994
47592,226.6,215.0,3.0,11.599999999999994
47593,226.1,214.5,3.0,11.599999999999994
47594,226.1,214.5,3.0,11.599999999999994
47595,226.1,214.5,3.0,11.599999999999994
47596,226.1,214.5,3.0,11.599999999999994
47597,226.1,214.5,3.0,11.599999999999994
47598,226.1,214.5,3.0,11.599999999999994
47599,226.1,214.5,3.0,11.599999999999994
47600,226.1,214.5,3.0,11.599999999999994
47601,226.1,214.5,3.0,11.599999999999994
47602,220.1,208.9,3.0,11.199999999999989
47603,220.1,208.9,3.0,11.199999999999989
47604,225.6,214.5,3.0,11.099999999999994
47605,225.6,214.5,3.0,11.099999999999994
47606,225.6,214.5,3.0,11.099999999999994
47607,225.6,214.5,3.0,11.099999999999994
47608,223.6,212.5,3.0,11.099999999999994
47609,223.6,212.5,3.0,11.099999999999994
47610,224.6,213.5,3.0,11.099999999999994
47611,224.6,213.5,3.0,11.099999999999994
47612,224.6,213.5,3.0,11.099999999999994
47613,224.6,213.5,3.0,11.099999999999994
47614,224.6,213.5,3.0,11.099999999999994
47615,224.6,213.5,3.0,11.099999999999994
47616,223.6,212.5,3.0,11.099999999999994
47617,223.6,212.5,3.0,11.099999999999994
48005,67.5,37.4,8.0,30.1
48006,52.1,37.5,,14.600000000000001
48046,224.1,204.3,6.0,19.799999999999983
48047,224.1,203.3,6.0,20.799999999999983
48048,224.1,203.3,6.0,20.799999999999983
48049,224.1,203.3,6.0,20.799999999999983
48050,224.1,203.3,6.0,20.799999999999983
48051,224.1,201.0,7.0,23.099999999999994
48052,224.1,201.0,7.0,23.099999999999994
48053,224.1,201.0,7.0,23.099999999999994
48054,216.3,204.5,3.0,11.800000000000011
48055,218.1,203.7,4.0,14.400000000000006
48056,218.1,203.7,4.0,14.400000000000006
48057,218.1,203.7,4.0,14.400000000000006
48058,218.1,203.7,4.0,14.400000000000006
48059,218.1,203.7,4.0,14.400000000000006
48060,218.1,203.7,4.0,14.400000000000006
48061,215.2,204.2,3.0,11.0
48062,215.2,204.2,3.0,11.0
48063,215.2,204.2,3.0,11.0
48064,215.2,204.2,3.0,11.0
48065,215.2,204.2,3.0,11.0
48066,215.2,204.2,3.0,11.0
48067,215.2,204.2,3.0,11.0
48068,215.2,204.2,3.0,11.0
48069,215.2,204.2,3.0,11.0
48070,215.2,204.2,3.0,11.0
48071,215.2,204.2,3.0,11.0
48072,215.2,204.2,3.0,11.0
48073,215.2,204.2,3.0,11.0
48074,215.2,204.2,3.0,11.0
48075,215.2,204.2,3.0,11.0
48076,215.2,204.2,3.0,11.0
48077,215.2,204.2,3.0,11.0
48078,215.2,204.2,3.0,11.0
48079,215.2,204.2,3.0,11.0
48080,215.2,204.2,3.0,11.0
48081,215.2,204.2,3.0,11.0
48082,215.2,204.2,3.0,11.0
48083,215.2,204.2,3.0,11.0
48084,215.2,204.2,3.0,11.0
48085,215.2,204.2,3.0,11.0
48086,215.2,204.2,3.0,11.0
48087,215.2,204.2,3.0,11.0
48088,215.2,204.2,3.0,11.0
48089,215.2,204.2,3.0,11.0
48090,215.2,204.2,3.0,11.0
48091,215.2,204.2,3.0,11.0
48092,215.7,204.7,3.0,11.0
48093,215.7,204.7,3.0,11.0
48094,215.7,204.7,3.0,11.0
48095,215.7,204.7,3.0,11.0
48096,215.7,204.7,3.0,11.0
48097,215.7,204.7,3.0,11.0
48098,215.7,204.7,3.0,11.0
48099,215.7,204.7,3.0,11.0
48100,215.7,204.7,3.0,11.0
48101,215.7,204.7,3.0,11.0
48102,215.2,204.2,3.0,11.0
48103,215.2,204.2,3.0,11.0
48104,215.2,204.2,3.0,11.0
48105,215.2,204.2,3.0,11.0
48106,215.2,204.2,3.0,11.0
48107,215.2,204.2,3.0,11.0
48108,215.2,204.2,3.0,11.0
48109,215.2,204.2,3.0,11.0
48110,215.2,204.2,3.0,11.0
48111,215.2,204.2,3.0,11.0
48112,215.2,204.2,3.0,11.0
48113,215.2,204.2,3.0,11.0
48114,215.2,204.2,3.0,11.0
48115,215.2,204.2,3.0,11.0
48116,216.2,205.2,3.0,11.0
48117,215.2,204.2,3.0,11.0
48118,215.2,204.2,3.0,11.0
48119,215.2,204.2,3.0,11.0
48120,215.2,204.2,3.0,11.0
48121,215.2,204.2,3.0,11.0
48401,155.8,119.4,11.0,36.400000000000006
48402,155.7,119.4,11.0,36.29999999999998
48403,156.2,119.4,11.0,36.79999999999998
48404,155.6,119.4,11.0,36.19999999999999
48405,155.6,119.4,11.0,36.19999999999999
48406,151.9,119.4,11.0,32.5
48407,131.2,119.0,3.0,12.199999999999989
48408,131.2,119.0,3.0,12.199999999999989
48409,131.2,119.0,3.0,12.199999999999989
48410,131.5,119.0,3.0,12.5
48411,131.5,119.0,3.0,12.5
48412,131.5,119.0,3.0,12.5
48413,131.2,119.4,3.0,11.799999999999983
48414,131.2,119.4,3.0,11.799999999999983
48415,131.2,119.4,3.0,11.799999999999983
48416,131.2,119.4,3.0,11.799999999999983
48417,131.1,119.4,3.0,11.699999999999989
48418,131.1,119.4,3.0,11.699999999999989
48419,131.1,119.4,3.0,11.699999999999989
48420,131.1,119.4,3.0,11.699999999999989
48421,131.1,119.4,3.0,11.699999999999989
48422,131.1,119.4,3.0,11.699999999999989
48423,131.1,119.4,3.0,11.699999999999989
48424,131.1,119.4,3.0,11.699999999999989
48425,131.1,119.4,3.0,11.699999999999989
48426,131.2,119.4,3.0,11.799999999999983
48427,135.7,124.9,3.0,10.799999999999983
48428,135.7,124.9,3.0,10.799999999999983
48429,135.7,124.9,3.0,10.799999999999983
48430,135.7,124.9,3.0,10.799999999999983
48431,151.9,119.4,11.0,32.5
48490,19.2,8.5,2.0,10.7
48491,11.2,7.8,,3.3999999999999995
48492,11.2,7.8,,3.3999999999999995
48493,11.5,7.8,2.0,3.7
48494,11.5,7.8,2.0,3.7
48694,22.2,14.6,4.0,7.6
48695,71.5,6.9,12.0,64.6
48696,75.4,7.0,13.0,68.4
48755,20.0,9.2,3.0,10.8
48756,20.0,9.2,3.0,10.8
48757,20.0,9.2,3.0,10.8
48758,20.0,9.2,3.0,10.8
48759,20.0,9.2,3.0,10.8
48760,20.0,9.2,3.0,10.8
48761,20.0,9.2,3.0,10.8
48762,20.0,9.2,3.0,10.8
48763,52.2,6.1,15.0,46.1
48764,52.2,6.1,15.0,46.1
48765,10.1,6.2,,3.8999999999999995
48766,10.1,6.2,,3.8999999999999995
48767,52.2,6.2,15.0,46.0
48768,52.2,6.2,15.0,46.0
48769,52.2,6.2,15.0,46.0
48770,52.2,6.2,15.0,46.0
48929,65.2,6.3,18.0,58.900000000000006
48930,12.1,6.3,1.0,5.8
48931,65.3,12.1,17.0,53.199999999999996
48932,65.2,12.1,17.0,53.1
48933,65.3,6.3,16.0,59.0
48934,65.4,6.3,17.0,59.10000000000001
48944,65.3,6.3,17.0,59.0
48945,65.3,6.3,17.0,59.0
48946,65.3,6.3,17.0,59.0
48947,65.3,6.3,17.0,59.0
48948,65.3,6.3,17.0,59.0
48949,65.3,6.3,17.0,59.0
48950,65.3,6.3,17.0,59.0
48951,12.9,6.3,,6.6000000000000005
48952,12.9,6.3,,6.6000000000000005
48956,65.3,6.3,19.0,59.0
48957,65.3,6.3,19.0,59.0
48958,65.3,6.3,19.0,59.0
48959,65.2,6.3,19.0,58.900000000000006
48972,178.5,167.5,3.0,11.0
48973,194.9,149.6,13.0,45.30000000000001
48974,194.9,149.6,13.0,45.30000000000001
48975,142.0,134.0,2.0,8.0
48976,138.6,134.0,,4.599999999999994
48977,138.6,134.0,,4.599999999999994
48978,138.6,134.0,,4.599999999999994
48979,155.6,148.5,2.0,7.099999999999994
48980,155.9,148.5,2.0,7.400000000000006
48981,155.4,147.4,2.0,8.0
48982,154.1,146.1,2.0,8.0
48983,153.1,145.1,2.0,8.0
48984,152.0,144.0,2.0,8.0
48985,150.1,138.6,3.0,11.5
48986,138.6,134.0,,4.599999999999994
48987,153.1,141.6,3.0,11.5
48988,153.6,142.1,3.0,11.5
48989,145.0,143.5,3.0,1.5
48990,155.2,143.7,3.0,11.5
48991,155.8,144.3,3.0,11.5
48992,154.6,143.1,3.0,11.5
48993,154.0,142.5,3.0,11.5
48994,153.8,142.3,3.0,11.5
48995,153.5,142.0,3.0,11.5
48996,153.3,141.8,3.0,11.5
48997,152.8,141.3,3.0,11.5
48998,152.2,140.7,3.0,11.5
48999,151.2,140.1,3.0,11.099999999999994
49000,150.4,138.9,3.0,11.5
49001,149.8,138.3,3.0,11.5
49002,149.6,138.1,3.0,11.5
49003,149.0,137.5,3.0,11.5
49004,148.3,136.8,3.0,11.5
49005,147.6,136.1,3.0,11.5
49006,146.8,135.3,3.0,11.5
49007,146.2,134.7,3.0,11.5
49008,153.8,142.3,3.0,11.5
49009,152.6,141.1,3.0,11.5
49010,152.6,141.1,3.0,11.5
49011,152.6,141.1,3.0,11.5
49012,152.4,140.9,3.0,11.5
49013,152.1,140.6,3.0,11.5
49014,168.3,156.8,3.0,11.5
49015,168.3,156.8,3.0,11.5
49016,168.3,156.8,3.0,11.5
49017,168.3,156.8,3.0,11.5
49018,168.3,156.8,3.0,11.5
49019,168.3,156.8,3.0,11.5
49020,167.8,156.3,3.0,11.5
49021,167.1,155.6,3.0,11.5
49022,166.9,155.4,3.0,11.5
49023,164.7,153.2,3.0,11.5
49024,165.8,154.3,3.0,11.5
49025,166.8,155.3,3.0,11.5
49026,168.0,156.5,3.0,11.5
49027,178.5,167.5,3.0,11.0
49028,167.5,156.6,,10.900000000000006
49029,178.5,167.5,3.0,11.0
49030,167.5,156.6,,10.900000000000006
49097,12.2,6.7,,5.499999999999999
49098,12.2,6.7,,5.499999999999999
49099,59.7,12.2,,47.5
49100,64.7,6.8,,57.900000000000006
49101,64.7,6.8,,57.900000000000006
49102,64.7,6.8,,57.900000000000006
49103,64.7,6.7,,58.0
49104,64.7,6.7,,58.0
49105,64.7,6.7,,58.0
49106,64.7,6.8,,57.900000000000006
49107,64.7,6.8,,57.900000000000006
49108,64.7,6.8,,57.900000000000006
49220,16.2,5.5,2.0,10.7
49221,16.2,5.5,2.0,10.7
49294,10.5,6.9,,3.5999999999999996
49295,20.1,6.9,4.0,13.200000000000001
49296,20.1,6.9,4.0,13.200000000000001
49297,52.2,6.9,14.0,45.300000000000004
49298,52.2,6.9,14.0,45.300000000000004
49299,52.2,6.9,14.0,45.300000000000004
49300,52.2,6.9,,45.300000000000004
49301,52.2,6.9,,45.300000000000004
49302,52.2,6.9,14.0,45.300000000000004
49303,52.2,6.9,14.0,45.300000000000004
49304,52.2,10.5,14.0,41.7
49366,59.2,6.6,,52.6
49367,59.2,6.6,,52.6
49568,70.5,6.7,,63.8
49569,70.5,6.7,17.0,63.8
49570,70.4,13.5,17.0,56.900000000000006
49571,16.6,6.0,3.0,10.600000000000001
50048,80.3,71.7,,8.599999999999994
50049,140.1,62.0,,78.1
50050,140.1,66.0,,74.1
50051,82.9,74.9,,8.0
50052,81.3,72.9,,8.399999999999991
50053,81.1,72.6,,8.5
50054,80.7,72.3,,8.400000000000006
50055,80.5,72.0,,8.5
50056,80.3,71.7,,8.599999999999994
50057,80.0,71.5,,8.5
50058,79.9,71.5,,8.400000000000006
50059,77.2,69.6,,7.6000000000000085
50060,78.9,70.3,,8.600000000000009
50061,78.9,70.9,,8.0
50062,79.6,71.6,,8.0
50063,80.4,72.4,,8.0
50064,80.7,73.0,,7.700000000000003
50065,81.8,73.8,,8.0
50066,82.4,74.4,,8.0
50067,83.2,75.2,,8.0
50068,83.8,75.8,,8.0
50069,84.5,76.5,,8.0
50070,85.2,77.2,,8.0
50071,85.9,77.9,,8.0
50072,86.3,78.6,,7.700000000000003
50174,147.9,123.3,4.0,24.60000000000001
50200,18.8,6.2,,12.600000000000001
50239,20.8,4.2,,16.6
50253,14.7,7.3,1.0,7.3999999999999995
50276,14.7,7.3,1.0,7.3999999999999995
50293,14.7,7.3,1.0,7.3999999999999995
50307,8.9,5.3,,3.6000000000000005
50351,38.7,6.4,4.0,32.300000000000004
50389,30.5,3.6,5.0,26.9
50394,14.7,7.3,1.0,7.3999999999999995
50405,50.2,14.7,11.0,35.5
50418,38.7,6.4,4.0,32.300000000000004
50461,30.5,3.6,5.0,26.9
50464,30.5,3.6,5.0,26.9
50466,30.5,3.6,5.0,26.9
50507,14.7,7.3,1.0,7.3999999999999995
50512,30.5,3.6,5.0,26.9
50657,50.1,14.3,,35.8
50674,50.1,5.8,,44.300000000000004
50703,10.2,5.7,,4.499999999999999
50718,10.2,5.7,,4.499999999999999
50743,50.2,14.3,,35.900000000000006
50767,50.2,14.3,,35.900000000000006
50792,50.2,5.9,,44.300000000000004
50799,10.2,5.7,,4.499999999999999
50810,50.1,14.3,,35.8
50839,50.1,5.8,,44.300000000000004
50873,12.1,9.5,,2.5999999999999996
48,80.3,73.7,3.0,6.599999999999994
17299,124.3,78.0,15.0,46.3
17771,76.8,68.9,2.0,7.8999999999999915
17774,76.7,69.9,2.0,6.799999999999997
18940,110.1,105.6,,4.5
20289,118.6,74.9,12.0,43.69999999999999
21686,101.9,91.1,3.0,10.800000000000011
21688,101.7,91.4,3.0,10.299999999999997
21689,102.0,91.9,3.0,10.099999999999994
21690,102.0,92.0,3.0,10.0
21691,102.2,92.1,3.0,10.100000000000009
21694,102.0,91.9,3.0,10.099999999999994
21695,102.0,92.1,3.0,9.900000000000006
