building_id,ds1_objectid,address,district,region,building_type,usage,completion_date,age_years,latitude,longitude,notice_count,last_update,bad_event,score
723548,11012,12 CHI FU RD CHI FU FA YUEN FU YAR YUEN (BLK 12),Southern,Hong Kong,Tower,Residential/Composite,1980-04-03,46.2,22.25825166977881,114.13942469979008,0,,0,0.0
723640,11013,10 BROADWOOD RD VILLA ROCHA BLK B,Wan Chai,Hong Kong,Tower,Residential/Composite,1988-06-30,37.9,22.272484889965767,114.18628609992368,0,,0,0.0
723887,11014,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.488281299642324,114.04979740042972,0,,0,0.0
723889,11015,13 CHI FU RD CHI FU FA YUEN FU SING YUEN (BLK 13),Southern,Hong Kong,Tower,Residential/Composite,1980-09-30,45.7,22.25857278980249,114.13930299993352,0,,0,0.0
724103,11016,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.488435459628818,114.05002209964027,0,,0,0.0
724107,11017,14 CHI FU RD CHI FU FA YUEN FU CHUN YUEN (BLK 14),Southern,Hong Kong,Tower,Residential/Composite,1981-03-23,45.2,22.25861925957122,114.13891650009646,0,,0,0.0
724351,11018,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.48824636997404,114.04983600023128,0,,0,0.0
724353,11019,15 CHI FU RD CHI FU FA YUEN FU KAR YUEN (BLK 15),Southern,Hong Kong,Tower,Residential/Composite,1981-06-26,44.9,22.258315240156264,114.13854390018092,0,,0,0.0
724423,11020,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.48820655968501,114.04995079958974,0,,0,0.0
724569,11021,16 CHI FU RD CHI FU FA YUEN FU CHEONG YUEN (BLK 16),Southern,Hong Kong,Tower,Residential/Composite,1981-06-11,45.0,22.258456260148364,114.13821159978556,0,,0,0.0
725268,11022,2 TSUEN WING ST EAST ASIA GARDENS TAI FAT HOUSE,Tsuen Wan,New Territories,Tower,Residential/Composite,1981-06-11,45.0,22.36826650009897,114.12180110024065,0,,0,0.0
725835,11025,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.4884316698857,114.0500747000874,0,,0,0.0
725837,11026,VILLA LOTTO 18 BROADWOOD RD,Wan Chai,Hong Kong,Podium,Residential/Composite,1987-12-24,38.5,22.27138683033797,114.18697760033604,0,,0,0.0
726233,11027,18 BROADWOOD RD VILLA LOTTO BLK A,Wan Chai,Hong Kong,Tower,Residential/Composite,1987-12-24,38.5,22.27082462006024,114.18722550025666,0,,0,0.0
726287,11028,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.48820290034365,114.05000370041046,0,,0,0.0
726289,11029,18 BROADWOOD RD VILLA LOTTO BLK B,Wan Chai,Hong Kong,Tower,Residential/Composite,1987-12-24,38.5,22.271072699845263,114.18687440043334,0,,0,0.0
726407,11030,18 BROADWOOD RD VILLA LOTTO BLK C,Wan Chai,Hong Kong,Tower,Residential/Composite,1987-12-24,38.5,22.271381449694218,114.186645200116,0,,0,0.0
726512,11031,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.48842596009001,114.05018600018376,0,,0,0.0
726516,11032,18 BROADWOOD RD VILLA LOTTO BLK D,Wan Chai,Hong Kong,Tower,Residential/Composite,1987-12-24,38.5,22.271793750181477,114.1866391998393,0,,0,0.0
726623,11033,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.488606390172837,114.05010679958924,0,,0,0.0
726722,11035,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.48842228995676,114.05023949995302,0,,0,0.0
726725,11036,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.488602630107323,114.05016009970892,0,,0,0.0
726749,11037,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.48841319960951,114.05035249976812,0,,0,0.0
726753,11038,8/10 KWAI SAU RD & 453/457 CASTLE PEAK RD KWAI CHUNG SHUI SUM INDUSTRIAL BUILDING,Kwai Tsing,New Territories,Podium,Industrial,1976-11-26,49.5,22.366159160117206,114.13464409984545,0,,0,0.0
726789,11039,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.48859887004187,114.05021339982864,0,,0,0.0
726793,11040,8/10 KWAI SAU RD & 453/457 CASTLE PEAK RD KWAI CHUNG SHUI SUM INDUSTRIAL BUILDING,Kwai Tsing,New Territories,Tower,Industrial,1976-11-26,49.5,22.366169239718715,114.13468300002046,0,,0,0.0
726971,11041,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.48859508029875,114.05026719997136,0,,0,0.0
726973,11042,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.48840864004677,114.05040570006304,0,,0,0.0
726975,11043,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.488593459720448,114.05037669962508,0,,0,0.0
726977,11044,11 PING LAI PATH KWAI FUNG HOUSE,Kwai Tsing,New Territories,Podium,Residential/Composite,1974-10-24,51.6,22.36753670025854,114.13534530034542,0,,0,0.0
726989,11045,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.48883698983525,114.050144400244,0,,0,0.0
727002,11046,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.488589880418715,114.05042999974478,0,,0,0.0
727005,11047,SANTA MARIA AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.488178820096493,114.05717329990796,0,,0,0.0
727007,11048,SANTA MARIA AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.488471669931695,114.05710509982056,0,,0,0.0
727009,11049,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.48883339974168,114.05019530007314,0,,0,0.0
727011,11050,SANTA MARIA AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.48819655023067,114.05712319957604,0,,0,0.0
727013,11051,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.488586300217605,114.05048329986448,0,,0,0.0
727015,11052,11 PING LAI PATH KWAI FUNG HOUSE,Kwai Tsing,New Territories,Tower,Residential/Composite,1974-10-24,51.6,22.36753670025854,114.13534530034542,0,,0,0.0
727058,11053,SANTA MARIA AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.48850461029957,114.05703720010672,0,,0,0.0
727103,11054,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.48882982043989,114.05024629972706,0,,0,0.0
727104,11055,SANTA MARIA AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.488229659671106,114.05704349985774,0,,0,0.0
727107,11056,SANTA MARIA AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.48854670036997,114.0569558995951,0,,0,0.0
727110,11057,SANTA MARIA AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.488581270309453,114.05688899992742,0,,0,0.0
727112,11058,SANTA MARIA AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.48824870011748,114.05699439957198,0,,0,0.0
727115,11060,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.488582710124035,114.05053659998418,0,,0,0.0
727133,11061,SANTA MARIA AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.488639219924096,114.05655320027006,0,,0,0.0
727136,11062,SANTA MARIA AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.488304030007043,114.05693279960906,0,,0,0.0
727137,11063,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.488569859711333,114.05064520031578,0,,0,0.0
727141,11064,MELROSE AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.48864231988722,114.05647630014118,0,,0,0.0
727145,11065,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.488826279809015,114.05029670043244,0,,0,0.0
727147,11066,MELROSE AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.488321389620467,114.05688239980292,0,,0,0.0
727150,11067,480 CASTLE PEAK RD KWAI CHUNG HUNG WAN BUILDING,Kwai Tsing,New Territories,Tower,Residential/Composite,1971-02-25,55.3,22.367806209988657,114.1348856001904,0,,0,0.0
727191,11068,MELROSE AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.488645269663493,114.05639019994784,0,,0,0.0
727192,11069,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.488565730024447,114.05069850043547,0,,0,0.0
727195,11070,SACRAMENTO AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.48841483997296,114.05649589996584,0,,0,0.0
727197,11071,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.488820880279437,114.05034750043684,0,,0,0.0
727199,11072,133 JAVA RD HARBOUR NORTH PHASE 3,Kwai Tsing,New Territories,Podium,Residential/Composite,1976-12-23,49.5,22.368197760418354,114.13483590005684,0,,0,0.0
727244,11073,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.48881790981875,114.05039730039516,0,,0,0.0
727247,11074,MELROSE AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.48864761959203,114.05633720020172,0,,0,0.0
727251,11075,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.48881379002444,114.05044830004908,0,,0,0.0
727252,11076,MELROSE AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.4886499803124,114.05628380025723,0,,0,0.0
727255,11077,482 CASTLE PEAK RD KWAI CHUNG HUTCHISON ESTATE BLK B,Kwai Tsing,New Territories,Tower,Residential/Composite,1976-12-23,49.5,22.36809326998849,114.13479539998777,0,,0,0.0
727256,11078,SACRAMENTO AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.488419350073,114.0564192003859,0,,0,0.0
727428,11079,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.48881101021999,114.05049810000742,0,,0,0.0
727430,11080,MELROSE AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.488652340133456,114.05623040031276,0,,0,0.0
727433,11081,SACRAMENTO AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.48842462999272,114.0563317997728,0,,0,0.0
727435,11082,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.48880669976944,114.05054909966124,0,,0,0.0
727438,11083,145 POK FU LAM RD VTC DORMITORY,Southern,Hong Kong,Tower,Others,1992-08-11,33.8,22.25986531972876,114.13568009995674,0,,0,0.0
727440,11084,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.48880391007242,114.05059889961956,0,,0,0.0
727443,11085,MELROSE AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.488654709847022,114.05617700036828,0,,0,0.0
727444,11086,2 LEI MUK RD HUTCHISON ESTATE BLK A,Kwai Tsing,New Territories,Tower,Residential/Composite,1976-12-23,49.5,22.368348180124485,114.1348388003704,0,,0,0.0
727573,11087,SACRAMENTO AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.488427239825285,114.05627190042787,0,,0,0.0
727575,11088,MELROSE AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.48865706966808,114.05612360042392,0,,0,0.0
727577,11089,499 CASTLE PEAK RD KWAI CHUNG KAR PO MANSION,Kwai Tsing,New Territories,Podium,Residential/Composite,1974-01-07,52.4,22.368388809695887,114.13357309991864,0,,0,0.0
727578,11090,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.48880145042665,114.05064940014972,0,,0,0.0
727606,11091,499 CASTLE PEAK RD KWAI CHUNG KAR PO MANSION,Kwai Tsing,New Territories,Tower,Residential/Composite,1974-01-07,52.4,22.368388809695887,114.13357309991864,0,,0,0.0
727708,11092,SACRAMENTO AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.488424829642213,114.05619610016991,0,,0,0.0
727709,11093,44 MOUNT KELLETT RD MOUNTAIN LODGE,Central & Western,Hong Kong,Podium,Residential/Composite,1972-09-05,53.7,22.26094891016413,114.1496090003551,0,,0,0.0
727713,11094,SACRAMENTO AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.488427229932768,114.05614420029464,0,,0,0.0
727715,11095,SAN FRANSCISCO AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.488429700370432,114.05609080035026,0,,0,0.0
727717,11096,SAN FRANSCISCO AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.488432169908776,114.05603740040578,0,,0,0.0
727719,11097,503/511 CASTLE PEAK RD KWAI CHUNG YAU SHING BUILDING,Kwai Tsing,New Territories,Tower,Residential/Composite,1967-07-31,58.9,22.368701789955708,114.13362849995542,0,,0,0.0
727757,11098,SANTA MARIA AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.48822687986666,114.05597009964048,0,,0,0.0
727759,11099,SANTA MARIA AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.48799595015305,114.055869399853,0,,0,0.0
727760,11100,21 SASSOON RD THE UNIVERSITY OF HONG KONG FACULTY OF MEDICINE BUILDING,Southern,Hong Kong,Podium,Others,2001-06-18,25.0,22.267365220428644,114.12828320040944,0,,0,0.0
727762,11101,SANTA MARIA AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.488222580207943,114.05604639992146,0,,0,0.0
727799,11103,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.488797899903204,114.05069979995584,0,,0,0.0
727827,11104,SANTA MARIA AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.48821622020245,114.05615960028535,0,,0,0.0
727964,11105,SANTA MARIA AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.487991410375344,114.05594670018012,0,,0,0.0
727966,11106,SANTA MARIA AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.488212079723723,114.05623629986542,0,,0,0.0
727968,11107,21 SASSOON RD THE UNIVERSITY OF HONG KONG FACULTY OF MEDICINE BUILDING,Southern,Hong Kong,Tower,Others,2001-06-18,25.0,22.267402740144405,114.12881409989086,0,,0,0.0
727969,11108,SANTA MARIA AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.48800090002157,114.05603030025816,0,,0,0.0
727971,11109,SANTA MARIA AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.488213739872265,114.05632950020627,0,,0,0.0
727973,11110,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.488794360171653,114.05075019976198,0,,0,0.0
727974,11111,21 SASSOON RD THE UNIVERSITY OF HONG KONG FACULTY OF MEDICINE BUILDING,Southern,Hong Kong,Tower,Others,2001-06-18,25.0,22.267365220428644,114.12828320040944,0,,0,0.0
727976,11112,SANTA MARIA AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.48799856987813,114.0560904001519,0,,0,0.0
727978,11113,SANTA MARIA AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.48821122986442,114.05638290015077,0,,0,0.0
728033,11114,KAPOK PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.488790809648208,114.0508005995681,0,,0,0.0
728034,11115,SANTA MARIA AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.487992309697404,114.0561612001793,0,,0,0.0
728037,11116,91 CHUN YEUNG ST TAI HING BUILDING,Eastern,Hong Kong,Tower,Residential/Composite,1963-07-23,62.9,22.29137419985949,114.19739930033744,0,,0,0.0
728158,11117,SANTA MARIA AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.488208729749147,114.05643630009524,0,,0,0.0
728193,11119,LAUREL PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.486984909825765,114.05078199978948,0,,0,0.0
728203,11120,91H CHUN YEUNG ST MING SAU BUILDING,Eastern,Hong Kong,Tower,Residential/Composite,1965-03-13,61.2,22.2914741100422,114.19787389956092,0,,0,0.0
728350,11121,LAUREL PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.486695599722225,114.05072769962374,0,,0,0.0
728424,11122,LAUREL PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.48700153019649,114.0508232004304,0,,0,0.0
728434,11123,1 COOPER RD,Wan Chai,Hong Kong,Tower,Residential/Composite,1959-06-23,67.0,22.26710932013907,114.19286780000904,0,,0,0.0
728436,11124,LAUREL PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.487037760284466,114.0508920003656,0,,0,0.0
728442,11125,LAUREL PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.486714409942124,114.05077710028296,0,,0,0.0
728445,11126,LAUREL PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.4870651500367,114.05093799978896,0,,0,0.0
728465,11127,LAUREL PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.486733220162023,114.05082659986772,0,,0,0.0
728467,11128,SANTA MARIA AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.4882062197413,114.05648989968915,0,,0,0.0
728471,11129,LAUREL PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.48711896996457,114.05101620033749,0,,0,0.0
728472,11130,15 COOPER RD VALLEY VIEW,Wan Chai,Hong Kong,Tower,Residential/Composite,1955-05-13,71.1,22.267677959670152,114.19086680036264,0,,0,0.0
728476,11131,SANTA MARIA AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.48799016031768,114.0562134004282,0,,0,0.0
728479,11132,17 COOPER RD,Wan Chai,Hong Kong,Tower,Residential/Composite,1995-02-13,31.3,22.26786805027035,114.19073340032628,0,,0,0.0
728481,11133,SANTA MARIA AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.48798762962548,114.05626680037255,0,,0,0.0
728482,11134,LAUREL PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.486752069952104,114.05087549960469,0,,0,0.0
728486,11136,21 COOPER RD,Wan Chai,Hong Kong,Tower,Residential/Composite,1982-02-16,44.3,22.26814734012771,114.19087930003968,0,,0,0.0
728488,11137,MELROSE AVE ROYAL PALMS,Yuen Long,New Territories,Tower,Residential/Composite,1995-10-19,30.6,22.48798516997965,114.05632020031705,0,,0,0.0
728498,11138,LAUREL PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.487149469572387,114.05105759972857,0,,0,0.0
728508,11139,23 COOPER RD,Wan Chai,Hong Kong,Tower,Residential/Composite,1979-12-31,46.4,22.268427600353505,114.1908397001921,0,,0,0.0
728597,11140,LAUREL PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.486801860017863,114.050949600144,0,,0,0.0
728633,11141,LAUREL PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.487200249791726,114.05113099969594,0,,0,0.0
728683,11142,4 COOPER RD,Wan Chai,Hong Kong,Tower,Residential/Composite,1957-02-05,69.3,22.26721241032453,114.19226899991452,0,,0,0.0
728729,11143,LAUREL PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.48722821960672,114.05117540012463,0,,0,0.0
728733,11144,552/566 CASTLE PEAK RD KWAI CHUNG MITA CENTRE,Tsuen Wan,New Territories,Podium,Industrial,1983-10-13,42.6,22.370105270142176,114.13293469997645,0,,0,0.0
728776,11145,LAUREL PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.486826479858223,114.0509926003283,0,,0,0.0
728778,11146,8 COOPER RD,Wan Chai,Hong Kong,Tower,Residential/Composite,1992-11-30,33.5,22.26747446017822,114.19176230028997,0,,0,0.0
728780,11147,LAUREL PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.487278050141924,114.05126470010588,0,,0,0.0
728781,11148,10 COOPER RD,Wan Chai,Hong Kong,Tower,Residential/Composite,1989-06-09,37.0,22.26764920025045,114.19152730024472,0,,0,0.0
728784,11149,LAUREL PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.486851099698526,114.05103570033737,0,,0,0.0
728785,11150,12 COOPER RD,Wan Chai,Hong Kong,Tower,Residential/Composite,1956-01-24,70.4,22.267879739658326,114.19137819984404,0,,0,0.0
728790,11151,LAUREL PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.487301880377515,114.05131109972751,0,,0,0.0
728817,11153,LAUREL PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.486874609775494,114.05107730027726,0,,0,0.0
728818,11154,552/566 CASTLE PEAK RD KWAI CHUNG MITA CENTRE,Tsuen Wan,New Territories,Tower,Industrial,1983-10-13,42.6,22.3700270102384,114.13293600039616,0,,0,0.0
729054,11155,CLP POWER HONG KONG LIMITED KWAI CHUNG CENTRE AND KWAI CHUNG A SUBSTATION 563/583 CASTLE PEAK RD KWAI CHUNG,Kwai Tsing,New Territories,Tower,Others,1971-05-08,55.1,22.36965856968732,114.13191590029862,0,,0,0.0
729055,11156,LAUREL PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.486926009627663,114.05115039987106,0,,0,0.0
729066,11157,585/609 CASTLE PEAK RD KWAI CHUNG GOODMAN KWAI CHUNG LOGISTICS CENTRE,Kwai Tsing,New Territories,Tower,Industrial,1982-07-13,43.9,22.37018637010493,114.13114990004794,0,,0,0.0
729071,11158,LAUREL PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.48695583024744,114.05119370042894,0,,0,0.0
729154,11159,42 SASSOON RD SEASCAPE,Southern,Hong Kong,Tower,Residential/Composite,1979-05-08,47.1,22.264381410174,114.1274620995963,0,,0,0.0
729156,11160,LAUREL PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.48700346014164,114.0512683999168,0,,0,0.0
729158,11161,42 SASSOON RD SEASCAPE,Southern,Hong Kong,Tower,Residential/Composite,1979-05-08,47.1,22.264564920434797,114.12747629989144,0,,0,0.0
729160,11162,LAUREL PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.48703315035965,114.05131090007808,0,,0,0.0
729162,11163,42 SASSOON RD SEASCAPE,Southern,Hong Kong,Tower,Residential/Composite,1979-05-08,47.1,22.26451048986729,114.12740649991008,0,,0,0.0
729163,11164,LAUREL PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.487081100412524,114.0513988996396,0,,0,0.0
729177,11165,LAUREL PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.487105279585023,114.0514455996348,0,,0,0.0
729180,11166,42 SASSOON RD SEASCAPE,Southern,Hong Kong,Tower,Residential/Composite,1979-05-08,47.1,22.264458060291304,114.12740530021448,0,,0,0.0
729199,11167,42 SASSOON RD SEASCAPE,Southern,Hong Kong,Tower,Residential/Composite,1979-05-08,47.1,22.264404930143485,114.12733689957828,0,,0,0.0
729201,11168,147 SHAU KEI WAN MAIN ST E KAM KEY MANSION,Eastern,Hong Kong,Podium,Residential/Composite,1975-08-19,50.8,22.278390270194848,114.23044200029813,0,,0,0.0
729212,11169,42 SASSOON RD SEASCAPE,Southern,Hong Kong,Tower,Residential/Composite,1979-05-08,47.1,22.264350190209143,114.12733600025626,0,,0,0.0
729215,11170,LOTUS PATH PALM SPRINGS WESTWOOD,Yuen Long,New Territories,Tower,Residential/Composite,1994-08-22,31.8,22.48922538993986,114.05042560026128,0,,0,0.0
729217,11171,42 SASSOON RD SEASCAPE,Southern,Hong Kong,Tower,Residential/Composite,1979-05-08,47.1,22.264297310072838,114.12726620027502,0,,0,0.0
729219,11172,42 SASSOON RD SEASCAPE,Southern,Hong Kong,Tower,Residential/Composite,1979-05-08,47.1,22.26424007002328,114.12726510040407,0,,0,0.0
