X,Y,OBJECTID,DATASET_EN,DATASET_TC,NAME_EN,ADDRESS_EN,NAME_TC,ADDRESS_TC,SEARCH01_EN,SEARCH01_TC,NSEARCH01_EN,NSEARCH01_TC,NORTHING,EASTING,LATITUDE,LONGITUDE,LASTUPDATE
12709474.4656149,2550106.2046618,765,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1069204,MONGKOK BUILDING 93/99 MONG KOK RD,1069204,MONGKOK BUILDING 93/99 MONG KOK RD,POD,POD,3,3,820218.6,835678.4,22.32097668,114.17115158,2025/07/30 11:44:47+00
12710144.3471801,2544164.59096262,766,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,608877,MOON FAIR MANSION 11 SHIU FAI TERRACE,608877,MOON FAIR MANSION 11 SHIU FAI TERRACE,TOW,TOW,97,97,814750.1,836298.4,22.27159328,114.17716924,2025/07/30 11:44:47+00
12709732.6764718,2551136.87659095,767,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,279926,MOON VILLA 12 OSMANTHUS RD,279926,MOON VILLA 12 OSMANTHUS RD,TOW,TOW,3,3,821167,835917.4,22.32954113,114.17347126,2025/07/30 11:44:47+00
12715879.6646866,2549250.97970349,768,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,5065309,MOONWAY MANSION BLK 2 48 YUET WAH ST,5065309,MOONWAY MANSION BLK 2 48 YUET WAH ST,TOW,TOW,1,1,819432.5,841606.8,22.3138693,114.22869025,2025/07/30 11:44:47+00
12714148.3265248,2545335.09742647,769,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1895705,MOUNT PARKER LODGE 10 HONG PAK PATH,1895705,MOUNT PARKER LODGE 10 HONG PAK PATH,POD,POD,1,1,815828,840005.2,22.28132318,114.21313811,2025/07/30 11:44:47+00
12714140.6512777,2545309.78608818,770,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1895969,MOUNT PARKER LODGE BLK A 10 HONG PAK PATH,1895969,MOUNT PARKER LODGE BLK A 10 HONG PAK PATH,TOW,TOW,111,111,815804.7,839998.1,22.28111221,114.21306913,2025/07/30 11:44:47+00
12714141.4154545,2545343.57304763,771,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1896253,MOUNT PARKER LODGE BLK B 10 HONG PAK PATH,1896253,MOUNT PARKER LODGE BLK B 10 HONG PAK PATH,TOW,TOW,59,59,815835.8,839998.8,22.28139359,114.21307548,2025/07/30 11:44:47+00
12714106.9630839,2545365.09214536,772,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1896486,MOUNT PARKER LODGE BLK C 10 HONG PAK PATH,1896486,MOUNT PARKER LODGE BLK C 10 HONG PAK PATH,TOW,TOW,71,71,815855.6,839966.9,22.28157202,114.2127657,2025/07/30 11:44:47+00
12714105.5658709,2545394.75138298,773,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1896738,MOUNT PARKER LODGE BLK D 10 HONG PAK PATH,1896738,MOUNT PARKER LODGE BLK D 10 HONG PAK PATH,TOW,TOW,6,6,815882.9,839965.6,22.28181901,114.21275363,2025/07/30 11:44:47+00
12714138.9483856,2545416.25425204,774,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1896961,MOUNT PARKER LODGE BLK E 10 HONG PAK PATH,1896961,MOUNT PARKER LODGE BLK E 10 HONG PAK PATH,TOW,TOW,8,8,815902.7,839996.5,22.2819978,114.21305297,2025/07/30 11:44:47+00
12708547.8161935,2550469.32524289,775,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,60596,MOW SHING CENTRE 118 BEDFORD RD,60596,MOW SHING CENTRE 118 BEDFORD RD,TOW,TOW,1,1,820552.8,834820.8,22.32399409,114.16282785,2025/07/30 11:44:47+00
12706242.9358619,2571479.15172914,776,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1808981,NAM HING TONG 15 WO FUNG ST FANLING,1808981,NAM HING TONG 15 WO FUNG ST FANLING,TOW,TOW,1,1,839874.3,832692.1,22.49847361,114.14212227,2025/07/30 11:44:47+00
12707898.8730308,2552087.90466996,777,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1927921,NAM LO MANSION 334 UN CHAU ST,1927921,NAM LO MANSION 334 UN CHAU ST,TOW,TOW,3,3,822042.2,834220.4,22.33744337,114.1569974,2025/07/30 11:44:47+00
12715453.3874425,2549430.31155406,778,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1128581,NAM ON MANSION 28/48 SHUI WO ST,1128581,NAM ON MANSION 28/48 SHUI WO ST,TOW,TOW,1,1,819597.4,841212.2,22.31535954,114.22486165,2025/07/30 11:44:47+00
12711532.9540744,2550985.86777826,779,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1220426,NAM SHING BUILDING 9 NAM KOK RD,1220426,NAM SHING BUILDING 9 NAM KOK RD,TOW,TOW,1,1,821028.1,837583.5,22.32828625,114.18964337,2025/07/30 11:44:47+00
12715507.4151597,2549449.41946467,780,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1128826,NAM TAI MANSION 50/68 SHUI WO ST,1128826,NAM TAI MANSION 50/68 SHUI WO ST,TOW,TOW,1,1,819615,841262.2,22.31551899,114.22534614,2025/07/30 11:44:47+00
12707646.7033971,2545855.80041971,781,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,5304180,NANYANG COMMERCIAL BANK BUILDING -FOURTEEN STOREY EXTENSION ON THE EXISTING BUILDING 159 DES VOEUX RD C,5304180,NANYANG COMMERCIAL BANK BUILDING -FOURTEEN STOREY EXTENSION ON THE EXISTING BUILDING 159 DES VOEUX RD C,TOW,TOW,1,1,816307,833986.2,22.28565116,114.15473233,2025/07/30 11:44:47+00
12707646.7033971,2545855.80041971,782,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,401571,NANYANG COMMERCIAL BANK BUILDING 149/159 DES VOEUX RD C,401571,NANYANG COMMERCIAL BANK BUILDING 149/159 DES VOEUX RD C,TOW,TOW,1,1,816307,833986.2,22.28565094,114.15473233,2025/07/30 11:44:47+00
12709559.7767283,2548203.27206075,783,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,74962,NATIONAL COURT 19/24 TAK HING ST,74962,NATIONAL COURT 19/24 TAK HING ST,TOW,TOW,6,6,818467.4,835757.3,22.30516243,114.17191806,2025/07/30 11:44:47+00
12716490.7324568,2543766.32413109,784,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,766055,NEPTUNE TERRACE 11/15 TAI MAN ST,766055,NEPTUNE TERRACE 11/15 TAI MAN ST,POD,POD,1,1,814384.6,842174.3,22.2682822,114.23417953,2025/07/30 11:44:47+00
12708832.6863934,2565513.83021328,785,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1551269,TSE CHONG BUILDING 3/13 WAI YAN ST TAI PO,1551269,TSE CHONG BUILDING 3/13 WAI YAN ST TAI PO,TOW,TOW,1,1,834390.5,835085.5,22.4489558,114.16538676,2025/07/30 11:44:47+00
12693005.5818918,2565190.62555453,786,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,5245055,TSE KING HOUSE STAGE II (FLAT F - FLAT K) 138/160 YUEN LONG ON NING RD YUEN LONG,5245055,TSE KING HOUSE STAGE II (FLAT F - FLAT K) 138/160 YUEN LONG ON NING RD YUEN LONG,TOW,TOW,1,1,834101.4,820450.3,22.44627266,114.02320933,2025/07/30 11:44:47+00
12705002.9315716,2545408.13965261,787,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,382876,TSE LAND MANSION 39/43 SANDS ST,382876,TSE LAND MANSION 39/43 SANDS ST,TOW,TOW,25,25,815895.5,831538.6,22.28193012,114.13098282,2025/07/30 11:44:47+00
12708755.5432453,2551130.19678032,788,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,3990,TSE WAN MANSION 21/25 SHEK KIP MEI ST,3990,TSE WAN MANSION 21/25 SHEK KIP MEI ST,TOW,TOW,1,1,821160.9,835013.1,22.32948568,114.16469311,2025/07/30 11:44:47+00
12712352.1455964,2546411.11747854,789,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,819590,TSING WAN BUILDING 334/336 KING'S RD,819590,TSING WAN BUILDING 334/336 KING'S RD,TOW,TOW,3,3,816818.1,838342.2,22.29026673,114.19700214,2025/07/30 11:44:47+00
12702120.6108876,2554054.07180775,790,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1295814,TSING YI GARDEN 7/19 TSING LUK ST TSING YI,1295814,TSING YI GARDEN 7/19 TSING LUK ST TSING YI,POD,POD,1,1,823852.8,828874,22.35377968,114.10509115,2025/07/30 11:44:47+00
12702044.5257476,2554058.05693464,791,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1297372,TSING YI GARDEN BLK 1 7/19 TSING LUK ST TSING YI,1297372,TSING YI GARDEN BLK 1 7/19 TSING LUK ST TSING YI,TOW,TOW,1,1,823856.5,828803.6,22.35381325,114.10440701,2025/07/30 11:44:47+00
12702065.7252169,2554021.98020327,792,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1298673,TSING YI GARDEN BLK 2 7/19 TSING LUK ST TSING YI,1298673,TSING YI GARDEN BLK 2 7/19 TSING LUK ST TSING YI,TOW,TOW,1,1,823823.3,828823.2,22.35351335,114.10459799,2025/07/30 11:44:47+00
12702097.7223298,2554005.90866637,793,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1299017,TSING YI GARDEN BLK 3 7/19 TSING LUK ST TSING YI,1299017,TSING YI GARDEN BLK 3 7/19 TSING LUK ST TSING YI,TOW,TOW,1,1,823808.5,828852.8,22.35337944,114.10488506,2025/07/30 11:44:47+00
12702139.328013,2554010.60250581,794,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1299683,TSING YI GARDEN BLK 4 7/19 TSING LUK ST TSING YI,1299683,TSING YI GARDEN BLK 4 7/19 TSING LUK ST TSING YI,TOW,TOW,1,1,823812.8,828891.3,22.35341827,114.10525881,2025/07/30 11:44:47+00
12702193.6695483,2554050.95446446,795,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1300158,TSING YI GARDEN BLK 5 7/19 TSING LUK ST TSING YI,1300158,TSING YI GARDEN BLK 5 7/19 TSING LUK ST TSING YI,TOW,TOW,1,1,823849.9,828941.6,22.3537543,114.10574679,2025/07/30 11:44:47+00
12702176.4698331,2554085.29418752,796,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1300866,TSING YI GARDEN BLK 6 7/19 TSING LUK ST TSING YI,1300866,TSING YI GARDEN BLK 6 7/19 TSING LUK ST TSING YI,TOW,TOW,1,1,823881.5,828925.7,22.35403954,114.10559282,2025/07/30 11:44:47+00
12702138.5394615,2554078.42825779,797,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1301107,TSING YI GARDEN BLK 7 7/19 TSING LUK ST TSING YI,1301107,TSING YI GARDEN BLK 7 7/19 TSING LUK ST TSING YI,TOW,TOW,1,1,823875.2,828890.6,22.3539821,114.10525155,2025/07/30 11:44:47+00
12703358.166074,2556179.86264638,798,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,540780,TSUEN BIK BUILDING 1/3 HAU TEI SQUARE TSUEN WAN,540780,TSUEN BIK BUILDING 1/3 HAU TEI SQUARE TSUEN WAN,TOW,TOW,1,1,825807.9,830019.9,22.37144038,114.11620792,2025/07/30 11:44:47+00
12703458.6182699,2556078.69493198,799,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1383732,TSUEN WAN BUILDING 37/41 CHUNG ON ST TSUEN WAN,1383732,TSUEN WAN BUILDING 37/41 CHUNG ON ST TSUEN WAN,TOW,TOW,1,1,825714.8,830112.8,22.37059972,114.1171099,2025/07/30 11:44:47+00
12709692.6280184,2549519.83437908,800,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,145328,TSUI YUEN MANSION PHASE 2 2/20 KWONG WA ST,145328,TSUI YUEN MANSION PHASE 2 2/20 KWONG WA ST,TOW,TOW,34,34,819679,835880.3,22.31610356,114.17311189,2025/07/30 11:44:47+00
12711210.5077446,2549094.05107494,801,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,102167,TSUN KIT HOUSE 466/468 CHATHAM RD N,102167,TSUN KIT HOUSE 466/468 CHATHAM RD N,TOW,TOW,1,1,819287.2,837285.2,22.31256567,114.18674647,2025/07/30 11:44:47+00
12687678.0636284,2559125.9869422,802,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1641518,TUEN MUN CENTRE 7/35 YAN CHING ST TUEN MUN,1641518,TUEN MUN CENTRE 7/35 YAN CHING ST TUEN MUN,POD,POD,1,1,828530.4,815516.5,22.39591122,113.97535125,2025/07/30 11:44:47+00
12687677.0931487,2559124.13726356,803,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1641753,TUEN MUN CENTRE 7/35 YAN CHING ST TUEN MUN,1641753,TUEN MUN CENTRE 7/35 YAN CHING ST TUEN MUN,TOW,TOW,1,1,828528.7,815515.6,22.39589604,113.97534296,2025/07/30 11:44:47+00
12709273.8069239,2548205.54208702,804,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,135745,TUN SHING MANSION 86/94 SHANGHAI ST,135745,TUN SHING MANSION 86/94 SHANGHAI ST,TOW,TOW,2,2,818469.5,835492.6,22.30518096,114.16934935,2025/07/30 11:44:47+00
12705446.8459766,2555725.20030443,805,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,727114,TUNG BO HOUSE 464/468 CASTLE PEAK RD KWAI CHUNG,727114,TUNG BO HOUSE 464/468 CASTLE PEAK RD KWAI CHUNG,TOW,TOW,1,1,825389,831952.2,22.367663,114.13497138,2025/07/30 11:44:47+00
12705524.3325787,2556156.90065767,806,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1608691,TUNG CHUN INDUSTRIAL BUILDING BLK A 9/11 CHEUNG WING RD KWAI CHUNG,1608691,TUNG CHUN INDUSTRIAL BUILDING BLK A 9/11 CHEUNG WING RD KWAI CHUNG,TOW,TOW,2,2,825786.1,832024,22.37124968,114.13566743,2025/07/30 11:44:47+00
12705552.9830541,2556128.75284769,807,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1609126,TUNG CHUN INDUSTRIAL BUILDING BLK B 11/13 TAI YUEN ST KWAI CHUNG,1609126,TUNG CHUN INDUSTRIAL BUILDING BLK B 11/13 TAI YUEN ST KWAI CHUNG,TOW,TOW,1,1,825760.2,832050.5,22.37101537,114.13592472,2025/07/30 11:44:47+00
12712716.5064148,2546385.64113078,808,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,936399,TUNG FAT BUILDING BLK C 37/43 KAM PING ST,936399,TUNG FAT BUILDING BLK C 37/43 KAM PING ST,TOW,TOW,1,1,816794.7,838679.5,22.29005545,114.20027498,2025/07/30 11:44:47+00
12716530.9056628,2543752.07817763,809,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,766490,NEPTUNE TERRACE BLK 1 11/15 TAI MAN ST,766490,NEPTUNE TERRACE BLK 1 11/15 TAI MAN ST,TOW,TOW,1,1,814371.5,842211.5,22.26816336,114.23454044,2025/07/30 11:44:47+00
12716467.6196101,2543768.07102013,810,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,766963,NEPTUNE TERRACE BLK 2 11/15 TAI MAN ST,766963,NEPTUNE TERRACE BLK 2 11/15 TAI MAN ST,TOW,TOW,1,1,814386.2,842152.9,22.26829647,114.2339726,2025/07/30 11:44:47+00
12716491.1511681,2543731.01912438,811,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,767650,NEPTUNE TERRACE BLK 3 11/15 TAI MAN ST,767650,NEPTUNE TERRACE BLK 3 11/15 TAI MAN ST,TOW,TOW,1,1,814352.1,842174.7,22.26798817,114.23418408,2025/07/30 11:44:47+00
12709559.4504381,2548270.74918434,812,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1181246,NEW LUCKY HOUSE 298/306 NATHAN RD,1181246,NEW LUCKY HOUSE 298/306 NATHAN RD,TOW,TOW,4,4,818529.5,835757,22.30572333,114.17191536,2025/07/30 11:44:47+00
12711105.4921635,2545443.97948801,813,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1046670,NEWTOWN MANSION 6 CLEVELAND ST,1046670,NEWTOWN MANSION 6 CLEVELAND ST,TOW,TOW,3,3,815927.8,837188.2,22.28222824,114.18580331,2025/07/30 11:44:47+00
12705258.2281041,2545983.47852741,814,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1778929,NICE GARDEN 513 QUEEN'S RD W,1778929,NICE GARDEN 513 QUEEN'S RD W,TOW,TOW,1,1,816425,831775.1,22.28671291,114.1332761,2025/07/30 11:44:47+00
12713448.7308956,2546584.66199921,815,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,735247,NORTH POINT MANSION 692/702 KING'S RD,735247,NORTH POINT MANSION 692/702 KING'S RD,TOW,TOW,2,2,816978,839357.3,22.29170975,114.20685291,2025/07/30 11:44:47+00
12713020.5881121,2546355.27838696,816,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,542116,NORTH POINT VIEW MANSION 54 KAI YUEN ST,542116,NORTH POINT VIEW MANSION 54 KAI YUEN ST,TOW,TOW,1,1,816766.8,838961,22.28980327,114.20300702,2025/07/30 11:44:47+00
12709934.4527445,2547292.96245378,817,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,5216685,OCEAN VIEW COURT 21/27A CHATHAM RD S,5216685,OCEAN VIEW COURT 21/27A CHATHAM RD S,TOW,TOW,5,5,817629.6,836104.1,22.29759702,114.17528333,2025/07/30 11:44:47+00
12711730.6653218,2549590.9375586,818,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,2012285,ON CHEONG BUILDING 36/52 MEI KWONG ST,2012285,ON CHEONG BUILDING 36/52 MEI KWONG ST,TOW,TOW,1,1,819744.5,837766.6,22.3166949,114.191419,2025/07/30 11:44:47+00
12687596.2722464,2559335.6135304,819,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,761379,ON CHUEN BUILDING 6/14 MING NGAI ST TUEN MUN,761379,ON CHUEN BUILDING 6/14 MING NGAI ST TUEN MUN,TOW,TOW,1,1,828723.3,815441.1,22.39765234,113.97461644,2025/07/30 11:44:47+00
12693636.7720338,2564686.91986075,820,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1667962,ON FOOK BUILDING 48/72 TAI TONG RD YUEN LONG,1667962,ON FOOK BUILDING 48/72 TAI TONG RD YUEN LONG,TOW,TOW,1,1,833637.7,821033.5,22.44209101,114.02887954,2025/07/30 11:44:47+00
12711257.1949947,2549292.25271715,821,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,101763,ON HANG BUILDING 495/503 CHATHAM RD N,101763,ON HANG BUILDING 495/503 CHATHAM RD N,TOW,TOW,1,1,819469.6,837328.4,22.31421261,114.18716632,2025/07/30 11:44:47+00
12711772.0508935,2549637.76921174,822,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,669858,ON HING BUILDING 8/16 MEI KWONG ST,669858,ON HING BUILDING 8/16 MEI KWONG ST,TOW,TOW,1,1,819787.6,837804.9,22.31708379,114.19179148,2025/07/30 11:44:47+00
12711525.9425558,2549842.30584493,823,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,269717,ON LOK FACTORY BUILDING 88/90 KOWLOON CITY RD,269717,ON LOK FACTORY BUILDING 88/90 KOWLOON CITY RD,TOW,TOW,1,1,819975.8,837577.1,22.31878382,114.18958002,2025/07/30 11:44:47+00
12706323.1039122,2545970.60739538,824,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,371453,ON LOK MANSION 35/37 FIRST ST,371453,ON LOK MANSION 35/37 FIRST ST,TOW,TOW,2,2,816412.9,832760.9,22.28660582,114.1428429,2025/07/30 11:44:47+00
12705258.1334112,2545936.97872028,825,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1782299,ON LOK MANSION 586/588 QUEEN'S RD W,1782299,ON LOK MANSION 586/588 QUEEN'S RD W,TOW,TOW,10,10,816382.2,831775,22.28632556,114.13327601,2025/07/30 11:44:47+00
12711751.3040515,2549614.29905349,826,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,670420,ON NING BUILDING 18/34 MEI KWONG ST,670420,ON NING BUILDING 18/34 MEI KWONG ST,TOW,TOW,1,1,819766,837785.7,22.31688894,114.19160531,2025/07/30 11:44:47+00
12711652.5505601,2549604.52840792,827,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,224526,ON PING BUILDING 33/47 MEI KING ST,224526,ON PING BUILDING 33/47 MEI KING ST,TOW,TOW,6,6,819757,837694.3,22.31680772,114.19071755,2025/07/30 11:44:47+00
12715371.952399,2549525.09478535,828,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,896983,ON SHUN BUILDING 15/31 SHUNG YAN ST,896983,ON SHUN BUILDING 15/31 SHUNG YAN ST,TOW,TOW,1,1,819684.6,841136.8,22.31614766,114.22412996,2025/07/30 11:44:47+00
12715365.3840246,2548555.38009457,829,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,684808,ON TAI FACTORY BUILDING 82 HUNG TO RD,684808,ON TAI FACTORY BUILDING 82 HUNG TO RD,POD,POD,1,1,818792.2,841131,22.30808888,114.22407098,2025/07/30 11:44:47+00
12711709.7024962,2549567.35876665,830,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,670804,ON WO BUILDING 54/70 MEI KWONG ST,670804,ON WO BUILDING 54/70 MEI KWONG ST,TOW,TOW,1,1,819722.8,837747.2,22.31649888,114.19123101,2025/07/30 11:44:47+00
12703775.4438556,2556009.02749542,831,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,953151,ON YUE BUILDING 120/140 TSUEN WAN MARKET ST TSUEN WAN,953151,ON YUE BUILDING 120/140 TSUEN WAN MARKET ST TSUEN WAN,POD,POD,1,1,825650.6,830405.9,22.37002097,114.11995642,2025/07/30 11:44:47+00
12687858.1167739,2559163.52225681,832,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1585396,ORCHID COURT 6/40 YAN OI TONG CIRCUIT TUEN MUN,1585396,ORCHID COURT 6/40 YAN OI TONG CIRCUIT TUEN MUN,TOW,TOW,1,1,828564.7,815683.1,22.39622275,113.97696827,2025/07/30 11:44:47+00
12711793.7656588,2549615.81616368,833,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,671470,ORIENTAL DAILY NEWS BUILDING 6 KWEI CHOW ST,671470,ORIENTAL DAILY NEWS BUILDING 6 KWEI CHOW ST,TOW,TOW,1,1,819767.4,837825,22.31690136,114.19198652,2025/07/30 11:44:47+00
12712602.5644833,2545810.59927487,834,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1462509,OXFORD COURT BLOCK 2 24/26 BRAEMAR HILL RD,1462509,OXFORD COURT BLOCK 2 24/26 BRAEMAR HILL RD,TOW,TOW,1,1,816265.4,838574.1,22.28527523,114.19925201,2025/07/30 11:44:47+00
12708391.0734403,2551162.4404626,835,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,293525,TUNG HING BUILDING 251/255 YU CHAU ST,293525,TUNG HING BUILDING 251/255 YU CHAU ST,TOW,TOW,1,1,821190.6,834675.8,22.32975407,114.1614195,2025/07/30 11:44:47+00
12711523.6054705,2550318.17437693,836,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,315900,TUNG HOI BUILDING 64/66 PAK TAI ST,315900,TUNG HOI BUILDING 64/66 PAK TAI ST,TOW,TOW,37,37,820413.7,837574.9,22.32273847,114.18955935,2025/07/30 11:44:47+00
12713486.8465333,2546498.60507801,837,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,560524,TUNG KIN FACTORY BUILDING 196/202 TSAT TSZ MUI RD,560524,TUNG KIN FACTORY BUILDING 196/202 TSAT TSZ MUI RD,TOW,TOW,1,1,816898.8,839392.6,22.29099424,114.20719518,2025/07/30 11:44:47+00
12705869.4044551,2546013.63047389,838,Statutory Notices issued on prescribed inspection/repair for buildings,就樓宇訂明檢驗／訂明修葺所發出的法定通知,1025682,TUNG LEE MANSION 1C/1K WATER ST,1025682,TUNG LEE MANSION 1C/1K WATER ST,TOW,TOW,9,9,816452.6,832340.9,22.28696269,114.13876698,2025/07/30 11:44:47+00
